Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2022-01-01 00:00:00,Sweden,North Sweden,SE-SE1,1.08,15.82,99.84,99.84,entsoe.eu,false,
2022-01-01 01:00:00,Sweden,North Sweden,SE-SE1,1.08,15.87,99.84,99.84,entsoe.eu,false,
2022-01-01 02:00:00,Sweden,North Sweden,SE-SE1,1.04,15.82,99.85,99.85,entsoe.eu,false,
2022-01-01 03:00:00,Sweden,North Sweden,SE-SE1,0.99,15.82,99.86,99.86,entsoe.eu,false,
2022-01-01 04:00:00,Sweden,North Sweden,SE-SE1,0.92,15.38,99.87,99.87,entsoe.eu,false,
2022-01-01 05:00:00,Sweden,North Sweden,SE-SE1,0.87,15.29,99.88,99.88,entsoe.eu,false,
2022-01-01 06:00:00,Sweden,North Sweden,SE-SE1,0.81,15.25,99.88,99.88,entsoe.eu,false,
2022-01-01 07:00:00,Sweden,North Sweden,SE-SE1,0.79,15.23,99.89,99.89,entsoe.eu,false,
2022-01-01 08:00:00,Sweden,North Sweden,SE-SE1,0.8,15.27,99.88,99.88,entsoe.eu,false,
2022-01-01 09:00:00,Sweden,North Sweden,SE-SE1,0.78,15.25,99.89,99.89,entsoe.eu,false,
2022-01-01 10:00:00,Sweden,North Sweden,SE-SE1,0.86,15.37,99.87,99.87,entsoe.eu,false,
2022-01-01 11:00:00,Sweden,North Sweden,SE-SE1,0.93,15.53,99.86,99.86,entsoe.eu,false,
2022-01-01 12:00:00,Sweden,North Sweden,SE-SE1,0.9,15.41,99.87,99.87,entsoe.eu,false,
2022-01-01 13:00:00,Sweden,North Sweden,SE-SE1,0.89,15.39,99.87,99.87,entsoe.eu,false,
2022-01-01 14:00:00,Sweden,North Sweden,SE-SE1,0.9,15.4,99.87,99.87,entsoe.eu,false,
2022-01-01 15:00:00,Sweden,North Sweden,SE-SE1,0.95,15.53,99.86,99.86,entsoe.eu,false,
2022-01-01 16:00:00,Sweden,North Sweden,SE-SE1,1.0,15.69,99.85,99.85,entsoe.eu,false,
2022-01-01 17:00:00,Sweden,North Sweden,SE-SE1,1.03,15.82,99.85,99.85,entsoe.eu,false,
2022-01-01 18:00:00,Sweden,North Sweden,SE-SE1,1.01,15.82,99.85,99.85,entsoe.eu,false,
2022-01-01 19:00:00,Sweden,North Sweden,SE-SE1,1.09,16.1,99.84,99.84,entsoe.eu,false,
2022-01-01 20:00:00,Sweden,North Sweden,SE-SE1,1.13,16.26,99.83,99.83,entsoe.eu,false,
2022-01-01 21:00:00,Sweden,North Sweden,SE-SE1,1.21,16.63,99.82,99.82,entsoe.eu,false,
2022-01-01 22:00:00,Sweden,North Sweden,SE-SE1,1.34,16.87,99.8,99.8,entsoe.eu,false,
2022-01-01 23:00:00,Sweden,North Sweden,SE-SE1,1.45,17.11,99.78,99.78,entsoe.eu,false,
2022-01-02 00:00:00,Sweden,North Sweden,SE-SE1,1.95,17.98,99.69,99.69,entsoe.eu,false,
2022-01-02 01:00:00,Sweden,North Sweden,SE-SE1,1.52,17.54,99.77,99.77,entsoe.eu,false,
2022-01-02 02:00:00,Sweden,North Sweden,SE-SE1,1.95,19.65,99.7,99.7,entsoe.eu,false,
2022-01-02 03:00:00,Sweden,North Sweden,SE-SE1,1.81,19.31,99.73,99.73,entsoe.eu,false,
2022-01-02 04:00:00,Sweden,North Sweden,SE-SE1,1.68,18.8,99.75,99.75,entsoe.eu,false,
2022-01-02 05:00:00,Sweden,North Sweden,SE-SE1,1.45,18.18,99.79,99.79,entsoe.eu,false,
2022-01-02 06:00:00,Sweden,North Sweden,SE-SE1,1.04,16.56,99.85,99.85,entsoe.eu,false,
2022-01-02 07:00:00,Sweden,North Sweden,SE-SE1,1.04,16.28,99.85,99.85,entsoe.eu,false,
2022-01-02 08:00:00,Sweden,North Sweden,SE-SE1,0.75,15.29,99.9,99.9,entsoe.eu,false,
2022-01-02 09:00:00,Sweden,North Sweden,SE-SE1,0.73,14.95,99.9,99.9,entsoe.eu,false,
2022-01-02 10:00:00,Sweden,North Sweden,SE-SE1,0.72,14.88,99.9,99.9,entsoe.eu,false,
2022-01-02 11:00:00,Sweden,North Sweden,SE-SE1,0.71,14.74,99.9,99.9,entsoe.eu,false,
2022-01-02 12:00:00,Sweden,North Sweden,SE-SE1,0.81,15.18,99.88,99.88,entsoe.eu,false,
2022-01-02 13:00:00,Sweden,North Sweden,SE-SE1,0.78,15.07,99.89,99.89,entsoe.eu,false,
2022-01-02 14:00:00,Sweden,North Sweden,SE-SE1,0.75,14.92,99.9,99.9,entsoe.eu,false,
2022-01-02 15:00:00,Sweden,North Sweden,SE-SE1,0.8,15.13,99.89,99.89,entsoe.eu,false,
2022-01-02 16:00:00,Sweden,North Sweden,SE-SE1,0.77,14.93,99.89,99.89,entsoe.eu,false,
2022-01-02 17:00:00,Sweden,North Sweden,SE-SE1,0.81,15.08,99.88,99.88,entsoe.eu,false,
2022-01-02 18:00:00,Sweden,North Sweden,SE-SE1,0.83,15.17,99.88,99.88,entsoe.eu,false,
2022-01-02 19:00:00,Sweden,North Sweden,SE-SE1,0.75,14.84,99.9,99.9,entsoe.eu,false,
2022-01-02 20:00:00,Sweden,North Sweden,SE-SE1,0.96,15.41,99.86,99.86,entsoe.eu,false,
2022-01-02 21:00:00,Sweden,North Sweden,SE-SE1,1.07,16.0,99.84,99.84,entsoe.eu,false,
2022-01-02 22:00:00,Sweden,North Sweden,SE-SE1,1.33,17.18,99.81,99.81,entsoe.eu,false,
2022-01-02 23:00:00,Sweden,North Sweden,SE-SE1,0.93,16.44,99.9,99.88,entsoe.eu,false,
