Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-01-01 00:00:00,Sweden,North Central Sweden,SE-SE2,1.24,20.6,99.73,99.73,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 01:00:00,Sweden,North Central Sweden,SE-SE2,1.23,20.79,99.73,99.73,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 02:00:00,Sweden,North Central Sweden,SE-SE2,1.25,20.85,99.72,99.72,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 03:00:00,Sweden,North Central Sweden,SE-SE2,1.2,20.63,99.73,99.73,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 04:00:00,Sweden,North Central Sweden,SE-SE2,1.21,20.37,99.73,99.73,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 05:00:00,Sweden,North Central Sweden,SE-SE2,1.14,19.89,99.75,99.75,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 06:00:00,Sweden,North Central Sweden,SE-SE2,1.12,19.71,99.76,99.76,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 07:00:00,Sweden,North Central Sweden,SE-SE2,1.1,19.52,99.76,99.76,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 08:00:00,Sweden,North Central Sweden,SE-SE2,1.06,19.3,99.77,99.77,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 09:00:00,Sweden,North Central Sweden,SE-SE2,1.08,19.21,99.77,99.77,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 10:00:00,Sweden,North Central Sweden,SE-SE2,1.06,19.22,99.77,99.77,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 11:00:00,Sweden,North Central Sweden,SE-SE2,1.05,19.23,99.77,99.77,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 12:00:00,Sweden,North Central Sweden,SE-SE2,1.05,19.2,99.77,99.77,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 13:00:00,Sweden,North Central Sweden,SE-SE2,1.06,19.19,99.77,99.77,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 14:00:00,Sweden,North Central Sweden,SE-SE2,1.07,19.23,99.77,99.77,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 15:00:00,Sweden,North Central Sweden,SE-SE2,1.08,19.2,99.77,99.77,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 16:00:00,Sweden,North Central Sweden,SE-SE2,0.98,19.11,99.79,99.79,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 17:00:00,Sweden,North Central Sweden,SE-SE2,1.0,19.21,99.78,99.78,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 18:00:00,Sweden,North Central Sweden,SE-SE2,0.91,19.3,99.8,99.8,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 19:00:00,Sweden,North Central Sweden,SE-SE2,0.92,19.51,99.79,99.79,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 20:00:00,Sweden,North Central Sweden,SE-SE2,0.95,19.72,99.79,99.79,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 21:00:00,Sweden,North Central Sweden,SE-SE2,0.96,19.82,99.79,99.79,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 22:00:00,Sweden,North Central Sweden,SE-SE2,1.24,20.28,99.74,99.74,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 23:00:00,Sweden,North Central Sweden,SE-SE2,1.31,20.9,99.72,99.72,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 00:00:00,Sweden,North Central Sweden,SE-SE2,1.28,20.84,99.72,99.72,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 01:00:00,Sweden,North Central Sweden,SE-SE2,1.33,20.98,99.71,99.71,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 02:00:00,Sweden,North Central Sweden,SE-SE2,1.35,21.1,99.71,99.71,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 03:00:00,Sweden,North Central Sweden,SE-SE2,1.35,21.18,99.71,99.71,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 04:00:00,Sweden,North Central Sweden,SE-SE2,1.32,21.02,99.72,99.72,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 05:00:00,Sweden,North Central Sweden,SE-SE2,1.26,20.49,99.73,99.73,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 06:00:00,Sweden,North Central Sweden,SE-SE2,1.22,20.25,99.74,99.74,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 07:00:00,Sweden,North Central Sweden,SE-SE2,1.19,20.02,99.75,99.75,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 08:00:00,Sweden,North Central Sweden,SE-SE2,1.14,19.69,99.76,99.76,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 09:00:00,Sweden,North Central Sweden,SE-SE2,1.1,19.34,99.77,99.77,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 10:00:00,Sweden,North Central Sweden,SE-SE2,1.11,19.34,99.76,99.76,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 11:00:00,Sweden,North Central Sweden,SE-SE2,1.08,19.3,99.77,99.77,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 12:00:00,Sweden,North Central Sweden,SE-SE2,1.07,19.24,99.77,99.77,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 13:00:00,Sweden,North Central Sweden,SE-SE2,1.05,19.22,99.77,99.77,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 14:00:00,Sweden,North Central Sweden,SE-SE2,1.05,19.2,99.77,99.77,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 15:00:00,Sweden,North Central Sweden,SE-SE2,1.02,19.06,99.78,99.78,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 16:00:00,Sweden,North Central Sweden,SE-SE2,1.01,19.11,99.78,99.78,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 17:00:00,Sweden,North Central Sweden,SE-SE2,1.06,19.23,99.77,99.77,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 18:00:00,Sweden,North Central Sweden,SE-SE2,1.05,19.23,99.77,99.77,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 19:00:00,Sweden,North Central Sweden,SE-SE2,1.06,19.22,99.77,99.77,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 20:00:00,Sweden,North Central Sweden,SE-SE2,1.1,19.58,99.76,99.76,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 21:00:00,Sweden,North Central Sweden,SE-SE2,1.14,19.69,99.75,99.75,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 22:00:00,Sweden,North Central Sweden,SE-SE2,1.1,19.65,99.76,99.76,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 23:00:00,Sweden,North Central Sweden,SE-SE2,1.18,20.27,99.74,99.74,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-03 00:00:00,Sweden,North Central Sweden,SE-SE2,1.14,19.99,99.75,99.75,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-03 01:00:00,Sweden,North Central Sweden,SE-SE2,1.15,19.87,99.75,99.75,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-03 02:00:00,Sweden,North Central Sweden,SE-SE2,1.15,19.98,99.74,99.74,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-03 03:00:00,Sweden,North Central Sweden,SE-SE2,1.07,19.67,99.76,99.76,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-03 04:00:00,Sweden,North Central Sweden,SE-SE2,1.08,19.68,99.76,99.76,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-03 05:00:00,Sweden,North Central Sweden,SE-SE2,0.98,19.07,99.78,99.78,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-03 06:00:00,Sweden,North Central Sweden,SE-SE2,1.01,19.12,99.77,99.77,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-03 07:00:00,Sweden,North Central Sweden,SE-SE2,0.98,18.92,99.78,99.78,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-03 08:00:00,Sweden,North Central Sweden,SE-SE2,0.95,18.72,99.79,99.79,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-03 09:00:00,Sweden,North Central Sweden,SE-SE2,0.93,18.54,99.79,99.79,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-03 10:00:00,Sweden,North Central Sweden,SE-SE2,0.91,18.4,99.8,99.8,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-03 11:00:00,Sweden,North Central Sweden,SE-SE2,0.89,18.4,99.8,99.8,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-03 12:00:00,Sweden,North Central Sweden,SE-SE2,0.86,18.22,99.8,99.8,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-03 13:00:00,Sweden,North Central Sweden,SE-SE2,0.88,18.11,99.8,99.8,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-03 14:00:00,Sweden,North Central Sweden,SE-SE2,0.85,18.14,99.81,99.81,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-03 15:00:00,Sweden,North Central Sweden,SE-SE2,0.9,18.12,99.8,99.8,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-03 16:00:00,Sweden,North Central Sweden,SE-SE2,0.92,18.19,99.8,99.8,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-03 17:00:00,Sweden,North Central Sweden,SE-SE2,0.91,18.19,99.8,99.8,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-03 18:00:00,Sweden,North Central Sweden,SE-SE2,0.91,18.31,99.8,99.8,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-03 19:00:00,Sweden,North Central Sweden,SE-SE2,0.87,18.15,99.81,99.81,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-03 20:00:00,Sweden,North Central Sweden,SE-SE2,0.87,18.22,99.8,99.8,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-03 21:00:00,Sweden,North Central Sweden,SE-SE2,0.91,18.46,99.8,99.8,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-03 22:00:00,Sweden,North Central Sweden,SE-SE2,0.91,18.53,99.79,99.79,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
