Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-01-01 00:00:00,Italy,Sardinia,IT-SAR,504.37,590.58,29.14,29.14,entsoe.eu,false,
2021-01-01 01:00:00,Italy,Sardinia,IT-SAR,500.17,585.51,29.7,29.7,entsoe.eu,false,
2021-01-01 02:00:00,Italy,Sardinia,IT-SAR,474.46,562.23,29.36,29.36,entsoe.eu,false,
2021-01-01 03:00:00,Italy,Sardinia,IT-SAR,448.06,534.74,31.37,31.37,entsoe.eu,false,
2021-01-01 04:00:00,Italy,Sardinia,IT-SAR,452.89,539.93,30.89,30.89,entsoe.eu,false,
2021-01-01 05:00:00,Italy,Sardinia,IT-SAR,460.63,546.99,30.83,30.83,entsoe.eu,false,
2021-01-01 06:00:00,Italy,Sardinia,IT-SAR,451.1,535.74,32.37,32.37,entsoe.eu,false,
2021-01-01 07:00:00,Italy,Sardinia,IT-SAR,445.54,529.41,33.2,33.2,entsoe.eu,false,
2021-01-01 08:00:00,Italy,Sardinia,IT-SAR,420.2,500.75,37.0,37.0,entsoe.eu,false,
2021-01-01 09:00:00,Italy,Sardinia,IT-SAR,394.12,471.07,40.95,40.95,entsoe.eu,false,
2021-01-01 10:00:00,Italy,Sardinia,IT-SAR,391.83,468.43,41.34,41.34,entsoe.eu,false,
2021-01-01 11:00:00,Italy,Sardinia,IT-SAR,387.79,463.74,41.98,41.98,entsoe.eu,false,
2021-01-01 12:00:00,Italy,Sardinia,IT-SAR,461.33,545.91,32.41,32.41,entsoe.eu,false,
2021-01-01 13:00:00,Italy,Sardinia,IT-SAR,483.92,574.91,28.51,28.51,entsoe.eu,false,
2021-01-01 14:00:00,Italy,Sardinia,IT-SAR,483.41,578.29,26.67,26.67,entsoe.eu,false,
2021-01-01 15:00:00,Italy,Sardinia,IT-SAR,472.48,566.43,27.48,27.48,entsoe.eu,false,
2021-01-01 16:00:00,Italy,Sardinia,IT-SAR,455.65,546.78,29.91,29.91,entsoe.eu,false,
2021-01-01 17:00:00,Italy,Sardinia,IT-SAR,449.72,540.09,30.87,30.87,entsoe.eu,false,
2021-01-01 18:00:00,Italy,Sardinia,IT-SAR,438.42,526.69,32.63,32.63,entsoe.eu,false,
2021-01-01 19:00:00,Italy,Sardinia,IT-SAR,426.06,512.16,34.62,34.62,entsoe.eu,false,
2021-01-01 20:00:00,Italy,Sardinia,IT-SAR,447.32,534.4,32.83,32.83,entsoe.eu,false,
2021-01-01 21:00:00,Italy,Sardinia,IT-SAR,451.1,533.99,35.38,35.38,entsoe.eu,false,
2021-01-01 22:00:00,Italy,Sardinia,IT-SAR,435.85,516.05,37.52,37.52,entsoe.eu,false,
2021-01-01 23:00:00,Italy,Sardinia,IT-SAR,415.61,493.34,38.67,38.67,entsoe.eu,false,
2021-01-02 00:00:00,Italy,Sardinia,IT-SAR,420.83,498.34,38.7,38.7,entsoe.eu,false,
2021-01-02 01:00:00,Italy,Sardinia,IT-SAR,430.12,508.9,37.37,37.37,entsoe.eu,false,
2021-01-02 02:00:00,Italy,Sardinia,IT-SAR,406.11,482.6,39.96,39.96,entsoe.eu,false,
2021-01-02 03:00:00,Italy,Sardinia,IT-SAR,402.63,481.69,38.42,38.42,entsoe.eu,false,
2021-01-02 04:00:00,Italy,Sardinia,IT-SAR,411.0,489.27,38.79,38.79,entsoe.eu,false,
2021-01-02 05:00:00,Italy,Sardinia,IT-SAR,443.21,511.61,45.08,45.08,entsoe.eu,false,
2021-01-02 06:00:00,Italy,Sardinia,IT-SAR,405.87,468.98,49.97,49.97,entsoe.eu,false,
2021-01-02 07:00:00,Italy,Sardinia,IT-SAR,412.97,476.13,49.45,49.45,entsoe.eu,false,
2021-01-02 08:00:00,Italy,Sardinia,IT-SAR,411.36,474.4,49.73,49.73,entsoe.eu,false,
2021-01-02 09:00:00,Italy,Sardinia,IT-SAR,359.94,417.34,55.95,55.95,entsoe.eu,false,
2021-01-02 10:00:00,Italy,Sardinia,IT-SAR,364.87,422.49,55.35,55.35,entsoe.eu,false,
2021-01-02 11:00:00,Italy,Sardinia,IT-SAR,334.62,391.73,57.37,57.37,entsoe.eu,false,
2021-01-02 12:00:00,Italy,Sardinia,IT-SAR,323.24,384.54,55.19,55.19,entsoe.eu,false,
2021-01-02 13:00:00,Italy,Sardinia,IT-SAR,330.66,393.49,54.07,54.07,entsoe.eu,false,
2021-01-02 14:00:00,Italy,Sardinia,IT-SAR,362.35,429.36,49.53,49.53,entsoe.eu,false,
2021-01-02 15:00:00,Italy,Sardinia,IT-SAR,384.2,453.84,46.48,46.48,entsoe.eu,false,
2021-01-02 16:00:00,Italy,Sardinia,IT-SAR,445.22,506.78,48.21,48.21,entsoe.eu,false,
