Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-01-01 00:00:00,Italy,Sardinia,IT-SAR,477.36,559.81,28.21,28.21,entsoe.eu,false,
2024-01-01 01:00:00,Italy,Sardinia,IT-SAR,493.49,577.22,25.89,25.88,entsoe.eu,false,
2024-01-01 02:00:00,Italy,Sardinia,IT-SAR,516.71,604.56,22.35,22.35,entsoe.eu,false,
2024-01-01 03:00:00,Italy,Sardinia,IT-SAR,536.08,629.31,19.22,19.22,entsoe.eu,false,
2024-01-01 04:00:00,Italy,Sardinia,IT-SAR,535.81,628.28,19.33,19.33,entsoe.eu,false,
2024-01-01 05:00:00,Italy,Sardinia,IT-SAR,561.48,654.14,15.8,15.8,entsoe.eu,false,
2024-01-01 06:00:00,Italy,Sardinia,IT-SAR,578.56,674.9,13.1,13.09,entsoe.eu,false,
2024-01-01 07:00:00,Italy,Sardinia,IT-SAR,560.79,655.41,15.73,15.73,entsoe.eu,false,
2024-01-01 08:00:00,Italy,Sardinia,IT-SAR,518.05,606.77,22.18,22.18,entsoe.eu,false,
2024-01-01 09:00:00,Italy,Sardinia,IT-SAR,438.59,516.58,34.13,34.13,entsoe.eu,false,
2024-01-01 10:00:00,Italy,Sardinia,IT-SAR,406.62,479.77,38.93,38.93,entsoe.eu,false,
2024-01-01 11:00:00,Italy,Sardinia,IT-SAR,399.98,472.48,39.94,39.94,entsoe.eu,false,
2024-01-01 12:00:00,Italy,Sardinia,IT-SAR,432.62,509.01,35.06,35.06,entsoe.eu,false,
2024-01-01 13:00:00,Italy,Sardinia,IT-SAR,465.82,546.13,30.08,30.08,entsoe.eu,false,
2024-01-01 14:00:00,Italy,Sardinia,IT-SAR,498.03,584.02,25.16,25.15,entsoe.eu,false,
2024-01-01 15:00:00,Italy,Sardinia,IT-SAR,527.6,618.09,20.58,20.54,entsoe.eu,false,
2024-01-01 16:00:00,Italy,Sardinia,IT-SAR,549.79,620.72,26.51,26.45,entsoe.eu,false,
2024-01-01 17:00:00,Italy,Sardinia,IT-SAR,534.76,611.07,25.85,25.8,entsoe.eu,false,
2024-01-01 18:00:00,Italy,Sardinia,IT-SAR,527.21,602.91,26.88,26.84,entsoe.eu,false,
2024-01-01 19:00:00,Italy,Sardinia,IT-SAR,511.83,577.65,31.99,31.98,entsoe.eu,false,
2024-01-01 20:00:00,Italy,Sardinia,IT-SAR,498.16,569.85,31.05,31.03,entsoe.eu,false,
2024-01-01 21:00:00,Italy,Sardinia,IT-SAR,485.59,571.5,26.86,26.85,entsoe.eu,false,
2024-01-01 22:00:00,Italy,Sardinia,IT-SAR,503.72,593.06,24.11,24.1,entsoe.eu,false,
2024-01-01 23:00:00,Italy,Sardinia,IT-SAR,517.36,608.09,22.25,22.25,entsoe.eu,false,
2024-01-02 00:00:00,Italy,Sardinia,IT-SAR,533.7,628.15,19.75,19.75,entsoe.eu,false,
2024-01-02 01:00:00,Italy,Sardinia,IT-SAR,521.89,614.89,21.41,21.41,entsoe.eu,false,
2024-01-02 02:00:00,Italy,Sardinia,IT-SAR,512.23,603.86,22.81,22.81,entsoe.eu,false,
2024-01-02 03:00:00,Italy,Sardinia,IT-SAR,514.8,606.71,22.45,22.41,entsoe.eu,false,
