Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-01-01 00:00:00,Italy,Sicily,IT-SIC,341.4,438.04,27.23,27.18,entsoe.eu,false,
2021-01-01 01:00:00,Italy,Sicily,IT-SIC,346.11,443.48,26.67,26.59,entsoe.eu,false,
2021-01-01 02:00:00,Italy,Sicily,IT-SIC,346.13,443.22,26.74,26.63,entsoe.eu,false,
2021-01-01 03:00:00,Italy,Sicily,IT-SIC,335.55,430.06,28.99,28.89,entsoe.eu,false,
2021-01-01 04:00:00,Italy,Sicily,IT-SIC,340.03,434.93,28.69,28.55,entsoe.eu,false,
2021-01-01 05:00:00,Italy,Sicily,IT-SIC,320.22,408.47,34.89,34.73,entsoe.eu,false,
2021-01-01 06:00:00,Italy,Sicily,IT-SIC,307.1,392.61,37.77,37.66,entsoe.eu,false,
2021-01-01 07:00:00,Italy,Sicily,IT-SIC,261.22,337.11,47.1,46.97,entsoe.eu,false,
2021-01-01 08:00:00,Italy,Sicily,IT-SIC,213.01,279.87,56.22,56.13,entsoe.eu,false,
2021-01-01 09:00:00,Italy,Sicily,IT-SIC,195.95,259.61,58.24,58.21,entsoe.eu,false,
2021-01-01 10:00:00,Italy,Sicily,IT-SIC,160.51,216.01,65.57,65.55,entsoe.eu,false,
2021-01-01 11:00:00,Italy,Sicily,IT-SIC,136.82,186.88,70.26,70.24,entsoe.eu,false,
2021-01-01 12:00:00,Italy,Sicily,IT-SIC,119.07,165.62,72.48,72.48,entsoe.eu,false,
2021-01-01 13:00:00,Italy,Sicily,IT-SIC,123.1,170.07,71.55,71.55,entsoe.eu,false,
2021-01-01 14:00:00,Italy,Sicily,IT-SIC,139.8,190.15,68.03,68.03,entsoe.eu,false,
2021-01-01 15:00:00,Italy,Sicily,IT-SIC,189.17,249.71,58.49,58.49,entsoe.eu,false,
2021-01-01 16:00:00,Italy,Sicily,IT-SIC,211.36,276.51,54.56,54.54,entsoe.eu,false,
2021-01-01 17:00:00,Italy,Sicily,IT-SIC,207.49,271.67,55.34,55.33,entsoe.eu,false,
2021-01-01 18:00:00,Italy,Sicily,IT-SIC,193.13,254.02,58.22,58.22,entsoe.eu,false,
2021-01-01 19:00:00,Italy,Sicily,IT-SIC,188.97,248.76,59.16,59.16,entsoe.eu,false,
2021-01-01 20:00:00,Italy,Sicily,IT-SIC,181.81,239.99,60.52,60.52,entsoe.eu,false,
2021-01-01 21:00:00,Italy,Sicily,IT-SIC,172.58,228.71,62.21,62.21,entsoe.eu,false,
2021-01-01 22:00:00,Italy,Sicily,IT-SIC,151.6,203.23,65.79,65.79,entsoe.eu,false,
2021-01-01 23:00:00,Italy,Sicily,IT-SIC,131.63,178.55,69.86,69.86,entsoe.eu,false,
2021-01-02 00:00:00,Italy,Sicily,IT-SIC,130.27,176.88,70.14,70.14,entsoe.eu,false,
2021-01-02 01:00:00,Italy,Sicily,IT-SIC,131.0,177.88,69.9,69.9,entsoe.eu,false,
2021-01-02 02:00:00,Italy,Sicily,IT-SIC,132.14,179.32,69.64,69.64,entsoe.eu,false,
2021-01-02 03:00:00,Italy,Sicily,IT-SIC,134.67,182.54,69.04,69.04,entsoe.eu,false,
2021-01-02 04:00:00,Italy,Sicily,IT-SIC,138.69,187.44,68.31,68.31,entsoe.eu,false,
