Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-01-01 00:00:00,Italy,Central South Italy,IT-CSO,195.86,254.81,61.82,61.49,entsoe.eu,false,
2024-01-01 01:00:00,Italy,Central South Italy,IT-CSO,171.59,222.75,68.88,68.4,entsoe.eu,false,
2024-01-01 02:00:00,Italy,Central South Italy,IT-CSO,169.8,220.33,69.39,68.9,entsoe.eu,false,
2024-01-01 03:00:00,Italy,Central South Italy,IT-CSO,167.87,218.73,69.58,69.13,entsoe.eu,false,
2024-01-01 04:00:00,Italy,Central South Italy,IT-CSO,167.22,217.33,69.81,69.24,entsoe.eu,false,
2024-01-01 05:00:00,Italy,Central South Italy,IT-CSO,164.1,214.51,69.73,69.07,entsoe.eu,false,
2024-01-01 06:00:00,Italy,Central South Italy,IT-CSO,169.41,221.02,68.28,67.69,entsoe.eu,false,
2024-01-01 07:00:00,Italy,Central South Italy,IT-CSO,152.45,201.3,71.89,71.37,entsoe.eu,false,
2024-01-01 08:00:00,Italy,Central South Italy,IT-CSO,147.43,197.27,71.8,71.43,entsoe.eu,false,
2024-01-01 09:00:00,Italy,Central South Italy,IT-CSO,131.04,180.32,74.02,73.71,entsoe.eu,false,
2024-01-01 10:00:00,Italy,Central South Italy,IT-CSO,147.33,199.12,70.9,70.62,entsoe.eu,false,
2024-01-01 11:00:00,Italy,Central South Italy,IT-CSO,166.35,221.64,67.16,66.88,entsoe.eu,false,
2024-01-01 12:00:00,Italy,Central South Italy,IT-CSO,188.42,248.79,62.14,61.81,entsoe.eu,false,
2024-01-01 13:00:00,Italy,Central South Italy,IT-CSO,214.07,280.34,56.69,56.22,entsoe.eu,false,
2024-01-01 14:00:00,Italy,Central South Italy,IT-CSO,250.96,325.46,48.32,47.76,entsoe.eu,false,
2024-01-01 15:00:00,Italy,Central South Italy,IT-CSO,284.5,362.09,42.65,41.99,entsoe.eu,false,
2024-01-01 16:00:00,Italy,Central South Italy,IT-CSO,291.12,367.52,42.3,41.39,entsoe.eu,false,
2024-01-01 17:00:00,Italy,Central South Italy,IT-CSO,293.82,363.52,43.54,42.85,entsoe.eu,false,
2024-01-01 18:00:00,Italy,Central South Italy,IT-CSO,288.89,358.7,43.84,43.31,entsoe.eu,false,
