Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-01-01 00:00:00,Italy,South Italy,IT-SO,224.67,301.84,47.86,47.43,entsoe.eu,false,
2024-01-01 01:00:00,Italy,South Italy,IT-SO,186.44,252.75,58.45,57.58,entsoe.eu,false,
2024-01-01 02:00:00,Italy,South Italy,IT-SO,175.49,238.29,61.43,60.5,entsoe.eu,false,
2024-01-01 03:00:00,Italy,South Italy,IT-SO,172.89,235.41,61.99,61.09,entsoe.eu,false,
2024-01-01 04:00:00,Italy,South Italy,IT-SO,175.59,236.45,62.41,61.26,entsoe.eu,false,
2024-01-01 05:00:00,Italy,South Italy,IT-SO,184.78,247.83,60.34,59.13,entsoe.eu,false,
2024-01-01 06:00:00,Italy,South Italy,IT-SO,186.16,249.79,59.44,58.46,entsoe.eu,false,
2024-01-01 07:00:00,Italy,South Italy,IT-SO,160.69,220.04,65.11,64.23,entsoe.eu,false,
2024-01-01 08:00:00,Italy,South Italy,IT-SO,155.53,214.46,65.38,64.72,entsoe.eu,false,
2024-01-01 09:00:00,Italy,South Italy,IT-SO,137.57,192.58,69.13,68.63,entsoe.eu,false,
2024-01-01 10:00:00,Italy,South Italy,IT-SO,146.56,203.35,66.78,66.34,entsoe.eu,false,
2024-01-01 11:00:00,Italy,South Italy,IT-SO,170.13,232.62,61.2,60.73,entsoe.eu,false,
2024-01-01 12:00:00,Italy,South Italy,IT-SO,197.05,266.03,54.91,54.41,entsoe.eu,false,
2024-01-01 13:00:00,Italy,South Italy,IT-SO,226.28,302.16,48.31,47.68,entsoe.eu,false,
2024-01-01 14:00:00,Italy,South Italy,IT-SO,267.02,351.48,39.3,38.55,entsoe.eu,false,
2024-01-01 15:00:00,Italy,South Italy,IT-SO,289.64,379.9,33.83,33.24,entsoe.eu,false,
2024-01-01 16:00:00,Italy,South Italy,IT-SO,292.57,383.57,33.06,32.52,entsoe.eu,false,
2024-01-01 17:00:00,Italy,South Italy,IT-SO,292.32,383.5,33.11,32.56,entsoe.eu,false,
2024-01-01 18:00:00,Italy,South Italy,IT-SO,278.43,365.9,36.31,35.77,entsoe.eu,false,
2024-01-01 19:00:00,Italy,South Italy,IT-SO,283.25,371.92,35.3,34.69,entsoe.eu,false,
2024-01-01 20:00:00,Italy,South Italy,IT-SO,288.34,378.16,34.16,33.5,entsoe.eu,false,
2024-01-01 21:00:00,Italy,South Italy,IT-SO,276.21,362.83,36.57,35.84,entsoe.eu,false,
2024-01-01 22:00:00,Italy,South Italy,IT-SO,259.17,341.36,40.75,39.88,entsoe.eu,false,
2024-01-01 23:00:00,Italy,South Italy,IT-SO,216.48,288.03,51.66,50.58,entsoe.eu,false,
2024-01-02 00:00:00,Italy,South Italy,IT-SO,193.51,259.19,57.58,56.34,entsoe.eu,false,
2024-01-02 01:00:00,Italy,South Italy,IT-SO,199.43,266.83,56.68,55.3,entsoe.eu,false,
2024-01-02 02:00:00,Italy,South Italy,IT-SO,230.07,305.41,49.39,48.09,entsoe.eu,false,
2024-01-02 03:00:00,Italy,South Italy,IT-SO,236.99,314.38,47.88,46.59,entsoe.eu,false,
2024-01-02 04:00:00,Italy,South Italy,IT-SO,248.67,328.96,44.74,43.66,entsoe.eu,false,
2024-01-02 05:00:00,Italy,South Italy,IT-SO,297.74,388.96,32.76,32.19,entsoe.eu,false,
2024-01-02 06:00:00,Italy,South Italy,IT-SO,291.11,380.53,34.18,33.79,entsoe.eu,false,
2024-01-02 07:00:00,Italy,South Italy,IT-SO,264.88,348.94,39.9,39.6,entsoe.eu,false,
2024-01-02 08:00:00,Italy,South Italy,IT-SO,237.96,316.59,45.79,45.61,entsoe.eu,false,
2024-01-02 09:00:00,Italy,South Italy,IT-SO,214.65,288.34,51.18,50.98,entsoe.eu,false,
2024-01-02 10:00:00,Italy,South Italy,IT-SO,185.65,252.9,57.98,57.79,entsoe.eu,false,
2024-01-02 11:00:00,Italy,South Italy,IT-SO,167.14,229.87,62.4,62.23,entsoe.eu,false,
2024-01-02 12:00:00,Italy,South Italy,IT-SO,175.48,240.84,59.7,59.59,entsoe.eu,false,
2024-01-02 13:00:00,Italy,South Italy,IT-SO,197.22,267.32,54.5,54.36,entsoe.eu,false,
2024-01-02 14:00:00,Italy,South Italy,IT-SO,228.09,303.15,48.07,47.84,entsoe.eu,false,
2024-01-02 15:00:00,Italy,South Italy,IT-SO,256.23,336.91,41.9,41.62,entsoe.eu,false,
2024-01-02 16:00:00,Italy,South Italy,IT-SO,254.33,335.15,42.09,41.88,entsoe.eu,false,
2024-01-02 17:00:00,Italy,South Italy,IT-SO,241.95,319.15,45.16,44.94,entsoe.eu,false,
2024-01-02 18:00:00,Italy,South Italy,IT-SO,232.05,306.53,47.46,47.23,entsoe.eu,false,
2024-01-02 19:00:00,Italy,South Italy,IT-SO,226.31,298.93,48.86,48.57,entsoe.eu,false,
2024-01-02 20:00:00,Italy,South Italy,IT-SO,224.24,296.32,49.22,48.88,entsoe.eu,false,
2024-01-02 21:00:00,Italy,South Italy,IT-SO,215.23,285.13,51.36,50.97,entsoe.eu,false,
2024-01-02 22:00:00,Italy,South Italy,IT-SO,176.34,236.32,61.32,60.79,entsoe.eu,false,
2024-01-02 23:00:00,Italy,South Italy,IT-SO,118.3,167.77,73.87,73.56,entsoe.eu,false,
2024-01-03 00:00:00,Italy,South Italy,IT-SO,102.59,148.04,77.71,77.37,entsoe.eu,false,
2024-01-03 01:00:00,Italy,South Italy,IT-SO,99.39,140.68,79.97,79.33,entsoe.eu,false,
2024-01-03 02:00:00,Italy,South Italy,IT-SO,99.94,139.74,80.53,79.79,entsoe.eu,false,
2024-01-03 03:00:00,Italy,South Italy,IT-SO,95.37,134.69,81.1,80.48,entsoe.eu,false,
2024-01-03 04:00:00,Italy,South Italy,IT-SO,104.89,148.46,77.75,77.42,entsoe.eu,false,
2024-01-03 05:00:00,Italy,South Italy,IT-SO,138.96,188.78,70.63,70.21,entsoe.eu,false,
2024-01-03 06:00:00,Italy,South Italy,IT-SO,141.75,192.63,69.82,69.52,entsoe.eu,false,
2024-01-03 07:00:00,Italy,South Italy,IT-SO,148.74,202.23,67.41,67.19,entsoe.eu,false,
2024-01-03 08:00:00,Italy,South Italy,IT-SO,151.98,207.13,66.18,66.03,entsoe.eu,false,
2024-01-03 09:00:00,Italy,South Italy,IT-SO,137.74,190.66,68.79,68.67,entsoe.eu,false,
