Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-01-01 00:00:00,Italy,Central South Italy,IT-CSO,322.93,394.73,46.71,46.67,entsoe.eu,false,
2021-01-01 01:00:00,Italy,Central South Italy,IT-CSO,331.55,405.11,45.33,45.25,entsoe.eu,false,
2021-01-01 02:00:00,Italy,Central South Italy,IT-CSO,331.47,405.62,45.68,45.57,entsoe.eu,false,
2021-01-01 03:00:00,Italy,Central South Italy,IT-CSO,329.27,402.46,46.87,46.76,entsoe.eu,false,
2021-01-01 04:00:00,Italy,Central South Italy,IT-CSO,333.62,406.72,46.46,46.31,entsoe.eu,false,
2021-01-01 05:00:00,Italy,Central South Italy,IT-CSO,339.3,413.21,45.89,45.74,entsoe.eu,false,
2021-01-01 06:00:00,Italy,Central South Italy,IT-CSO,343.52,418.5,45.04,44.95,entsoe.eu,false,
2021-01-01 07:00:00,Italy,Central South Italy,IT-CSO,317.67,386.75,49.58,49.45,entsoe.eu,false,
2021-01-01 08:00:00,Italy,Central South Italy,IT-CSO,291.65,357.29,53.86,53.75,entsoe.eu,false,
2021-01-01 09:00:00,Italy,Central South Italy,IT-CSO,283.33,348.87,54.67,54.59,entsoe.eu,false,
2021-01-01 10:00:00,Italy,Central South Italy,IT-CSO,284.78,348.55,55.47,55.41,entsoe.eu,false,
2021-01-01 11:00:00,Italy,Central South Italy,IT-CSO,294.32,353.82,57.35,57.26,entsoe.eu,false,
2021-01-01 12:00:00,Italy,Central South Italy,IT-CSO,282.47,344.41,56.73,56.63,entsoe.eu,false,
2021-01-01 13:00:00,Italy,Central South Italy,IT-CSO,274.94,339.75,55.33,55.23,entsoe.eu,false,
2021-01-01 14:00:00,Italy,Central South Italy,IT-CSO,287.27,355.13,52.44,52.44,entsoe.eu,false,
2021-01-01 15:00:00,Italy,Central South Italy,IT-CSO,323.56,401.03,43.04,43.02,entsoe.eu,false,
2021-01-01 16:00:00,Italy,Central South Italy,IT-CSO,330.04,409.75,40.91,40.88,entsoe.eu,false,
2021-01-01 17:00:00,Italy,Central South Italy,IT-CSO,330.81,408.83,41.98,41.98,entsoe.eu,false,
2021-01-01 18:00:00,Italy,Central South Italy,IT-CSO,329.16,405.17,43.6,43.6,entsoe.eu,false,
2021-01-01 19:00:00,Italy,Central South Italy,IT-CSO,314.13,388.96,45.25,45.24,entsoe.eu,false,
2021-01-01 20:00:00,Italy,Central South Italy,IT-CSO,313.58,388.21,45.43,45.43,entsoe.eu,false,
2021-01-01 21:00:00,Italy,Central South Italy,IT-CSO,318.86,393.37,44.9,44.89,entsoe.eu,false,
2021-01-01 22:00:00,Italy,Central South Italy,IT-CSO,323.24,397.35,45.0,44.99,entsoe.eu,false,
2021-01-01 23:00:00,Italy,Central South Italy,IT-CSO,321.2,392.79,47.73,47.7,entsoe.eu,false,
2021-01-02 00:00:00,Italy,Central South Italy,IT-CSO,315.57,387.12,48.74,48.63,entsoe.eu,false,
2021-01-02 01:00:00,Italy,Central South Italy,IT-CSO,320.21,392.93,48.07,47.91,entsoe.eu,false,
2021-01-02 02:00:00,Italy,Central South Italy,IT-CSO,319.36,392.9,48.05,47.91,entsoe.eu,false,
2021-01-02 03:00:00,Italy,Central South Italy,IT-CSO,310.04,382.34,49.29,49.18,entsoe.eu,false,
2021-01-02 04:00:00,Italy,Central South Italy,IT-CSO,304.81,375.95,50.23,50.14,entsoe.eu,false,
2021-01-02 05:00:00,Italy,Central South Italy,IT-CSO,299.05,368.09,52.04,51.99,entsoe.eu,false,
2021-01-02 06:00:00,Italy,Central South Italy,IT-CSO,284.25,350.18,54.17,54.08,entsoe.eu,false,
2021-01-02 07:00:00,Italy,Central South Italy,IT-CSO,279.88,346.39,53.64,53.57,entsoe.eu,false,
2021-01-02 08:00:00,Italy,Central South Italy,IT-CSO,262.15,326.62,56.46,56.45,entsoe.eu,false,
2021-01-02 09:00:00,Italy,Central South Italy,IT-CSO,249.19,311.41,58.83,58.77,entsoe.eu,false,
2021-01-02 10:00:00,Italy,Central South Italy,IT-CSO,237.74,298.3,60.58,60.53,entsoe.eu,false,
2021-01-02 11:00:00,Italy,Central South Italy,IT-CSO,238.67,298.77,60.26,60.21,entsoe.eu,false,
2021-01-02 12:00:00,Italy,Central South Italy,IT-CSO,251.72,314.35,57.89,57.83,entsoe.eu,false,
2021-01-02 13:00:00,Italy,Central South Italy,IT-CSO,253.73,316.46,57.72,57.66,entsoe.eu,false,
2021-01-02 14:00:00,Italy,Central South Italy,IT-CSO,254.17,317.11,57.44,57.41,entsoe.eu,false,
2021-01-02 15:00:00,Italy,Central South Italy,IT-CSO,277.32,344.51,52.36,52.32,entsoe.eu,false,
2021-01-02 16:00:00,Italy,Central South Italy,IT-CSO,317.8,383.63,49.72,49.7,entsoe.eu,false,
2021-01-02 17:00:00,Italy,Central South Italy,IT-CSO,320.81,384.31,50.87,50.85,entsoe.eu,false,
2021-01-02 18:00:00,Italy,Central South Italy,IT-CSO,297.93,360.66,52.46,52.44,entsoe.eu,false,
2021-01-02 19:00:00,Italy,Central South Italy,IT-CSO,280.67,343.78,53.11,53.07,entsoe.eu,false,
2021-01-02 20:00:00,Italy,Central South Italy,IT-CSO,295.23,361.58,50.24,50.17,entsoe.eu,false,
