Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2022-01-01 00:00:00,Sweden,South Central Sweden,SE-SE3,2.25,27.21,99.85,54.67,entsoe.eu,false,
2022-01-01 01:00:00,Sweden,South Central Sweden,SE-SE3,2.24,27.19,99.85,55.25,entsoe.eu,false,
2022-01-01 02:00:00,Sweden,South Central Sweden,SE-SE3,2.23,27.16,99.85,55.52,entsoe.eu,false,
2022-01-01 03:00:00,Sweden,South Central Sweden,SE-SE3,2.3,27.72,99.85,53.33,entsoe.eu,false,
2022-01-01 04:00:00,Sweden,South Central Sweden,SE-SE3,2.3,27.75,99.85,54.81,entsoe.eu,false,
2022-01-01 05:00:00,Sweden,South Central Sweden,SE-SE3,2.35,28.28,99.85,54.96,entsoe.eu,false,
2022-01-01 06:00:00,Sweden,South Central Sweden,SE-SE3,3.44,30.35,99.69,55.71,entsoe.eu,false,
2022-01-01 07:00:00,Sweden,South Central Sweden,SE-SE3,2.46,29.45,99.84,56.93,entsoe.eu,false,
2022-01-01 08:00:00,Sweden,South Central Sweden,SE-SE3,2.58,29.52,99.82,57.65,entsoe.eu,false,
2022-01-01 09:00:00,Sweden,South Central Sweden,SE-SE3,3.71,31.37,99.65,58.12,entsoe.eu,false,
2022-01-01 10:00:00,Sweden,South Central Sweden,SE-SE3,2.88,31.18,99.79,56.99,entsoe.eu,false,
2022-01-01 11:00:00,Sweden,South Central Sweden,SE-SE3,2.66,30.78,99.82,56.19,entsoe.eu,false,
2022-01-01 12:00:00,Sweden,South Central Sweden,SE-SE3,2.64,30.57,99.82,55.55,entsoe.eu,false,
2022-01-01 13:00:00,Sweden,South Central Sweden,SE-SE3,2.61,30.26,99.83,55.85,entsoe.eu,false,
2022-01-01 14:00:00,Sweden,South Central Sweden,SE-SE3,2.58,30.03,99.83,56.23,entsoe.eu,false,
2022-01-01 15:00:00,Sweden,South Central Sweden,SE-SE3,2.51,29.56,99.83,56.81,entsoe.eu,false,
2022-01-01 16:00:00,Sweden,South Central Sweden,SE-SE3,4.35,31.41,99.55,58.25,entsoe.eu,false,
2022-01-01 17:00:00,Sweden,South Central Sweden,SE-SE3,10.35,37.92,98.67,59.71,entsoe.eu,false,
2022-01-01 18:00:00,Sweden,South Central Sweden,SE-SE3,7.32,34.26,99.14,60.28,entsoe.eu,false,
2022-01-01 19:00:00,Sweden,South Central Sweden,SE-SE3,2.31,28.32,99.85,60.55,entsoe.eu,false,
2022-01-01 20:00:00,Sweden,South Central Sweden,SE-SE3,2.25,28.12,99.86,60.98,entsoe.eu,false,
2022-01-01 21:00:00,Sweden,South Central Sweden,SE-SE3,2.22,27.93,99.86,61.4,entsoe.eu,false,
2022-01-01 22:00:00,Sweden,South Central Sweden,SE-SE3,2.1,26.87,99.86,61.23,entsoe.eu,false,
2022-01-01 23:00:00,Sweden,South Central Sweden,SE-SE3,2.0,25.76,99.87,61.15,entsoe.eu,false,
2022-01-02 00:00:00,Sweden,South Central Sweden,SE-SE3,1.98,25.28,99.86,60.13,entsoe.eu,false,
2022-01-02 01:00:00,Sweden,South Central Sweden,SE-SE3,1.88,24.7,99.87,59.17,entsoe.eu,false,
2022-01-02 02:00:00,Sweden,South Central Sweden,SE-SE3,2.46,25.94,99.8,55.73,entsoe.eu,false,
2022-01-02 03:00:00,Sweden,South Central Sweden,SE-SE3,3.08,27.41,99.71,53.91,entsoe.eu,false,
2022-01-02 04:00:00,Sweden,South Central Sweden,SE-SE3,3.98,28.63,99.56,53.99,entsoe.eu,false,
2022-01-02 05:00:00,Sweden,South Central Sweden,SE-SE3,4.26,28.86,99.51,53.72,entsoe.eu,false,
2022-01-02 06:00:00,Sweden,South Central Sweden,SE-SE3,4.39,29.28,99.5,55.06,entsoe.eu,false,
2022-01-02 07:00:00,Sweden,South Central Sweden,SE-SE3,4.17,29.37,99.54,56.07,entsoe.eu,false,
2022-01-02 08:00:00,Sweden,South Central Sweden,SE-SE3,2.2,27.36,99.86,58.04,entsoe.eu,false,
2022-01-02 09:00:00,Sweden,South Central Sweden,SE-SE3,2.29,28.01,99.85,58.55,entsoe.eu,false,
2022-01-02 10:00:00,Sweden,South Central Sweden,SE-SE3,2.75,28.9,99.78,58.56,entsoe.eu,false,
2022-01-02 11:00:00,Sweden,South Central Sweden,SE-SE3,2.33,28.33,99.85,59.2,entsoe.eu,false,
2022-01-02 12:00:00,Sweden,South Central Sweden,SE-SE3,2.34,28.32,99.84,59.47,entsoe.eu,false,
2022-01-02 13:00:00,Sweden,South Central Sweden,SE-SE3,2.31,28.05,99.84,60.46,entsoe.eu,false,
2022-01-02 14:00:00,Sweden,South Central Sweden,SE-SE3,2.23,27.39,99.85,59.85,entsoe.eu,false,
2022-01-02 15:00:00,Sweden,South Central Sweden,SE-SE3,2.33,28.23,99.84,59.23,entsoe.eu,false,
2022-01-02 16:00:00,Sweden,South Central Sweden,SE-SE3,2.37,28.52,99.84,59.09,entsoe.eu,false,
2022-01-02 17:00:00,Sweden,South Central Sweden,SE-SE3,2.39,28.71,99.84,58.05,entsoe.eu,false,
2022-01-02 18:00:00,Sweden,South Central Sweden,SE-SE3,2.45,29.19,99.84,56.93,entsoe.eu,false,
2022-01-02 19:00:00,Sweden,South Central Sweden,SE-SE3,2.4,28.69,99.84,55.0,entsoe.eu,false,
2022-01-02 20:00:00,Sweden,South Central Sweden,SE-SE3,2.49,29.23,99.84,51.49,entsoe.eu,false,
2022-01-02 21:00:00,Sweden,South Central Sweden,SE-SE3,2.88,29.8,99.78,51.88,entsoe.eu,false,
2022-01-02 22:00:00,Sweden,South Central Sweden,SE-SE3,5.94,34.21,99.31,46.89,entsoe.eu,false,
2022-01-02 23:00:00,Sweden,South Central Sweden,SE-SE3,11.88,41.63,98.53,42.17,entsoe.eu,false,
2022-01-03 00:00:00,Sweden,South Central Sweden,SE-SE3,12.06,41.83,98.49,40.36,entsoe.eu,false,
2022-01-03 01:00:00,Sweden,South Central Sweden,SE-SE3,12.19,42.38,98.47,39.77,entsoe.eu,false,
2022-01-03 02:00:00,Sweden,South Central Sweden,SE-SE3,10.0,39.75,98.73,39.97,entsoe.eu,false,
2022-01-03 03:00:00,Sweden,South Central Sweden,SE-SE3,12.97,43.38,98.42,41.18,entsoe.eu,false,
2022-01-03 04:00:00,Sweden,South Central Sweden,SE-SE3,9.26,38.94,98.85,43.05,entsoe.eu,false,
2022-01-03 05:00:00,Sweden,South Central Sweden,SE-SE3,6.62,34.84,99.19,51.25,entsoe.eu,false,
2022-01-03 06:00:00,Sweden,South Central Sweden,SE-SE3,2.68,29.78,99.81,56.79,entsoe.eu,false,
2022-01-03 07:00:00,Sweden,South Central Sweden,SE-SE3,3.51,30.53,99.7,57.51,entsoe.eu,false,
2022-01-03 08:00:00,Sweden,South Central Sweden,SE-SE3,5.72,32.89,99.4,58.28,entsoe.eu,false,
2022-01-03 09:00:00,Sweden,South Central Sweden,SE-SE3,3.4,30.1,99.71,57.59,entsoe.eu,false,
2022-01-03 10:00:00,Sweden,South Central Sweden,SE-SE3,2.42,28.89,99.84,58.12,entsoe.eu,false,
2022-01-03 11:00:00,Sweden,South Central Sweden,SE-SE3,4.19,30.87,99.6,59.06,entsoe.eu,false,
2022-01-03 12:00:00,Sweden,South Central Sweden,SE-SE3,4.55,31.07,99.54,59.17,entsoe.eu,false,
2022-01-03 13:00:00,Sweden,South Central Sweden,SE-SE3,5.36,31.74,99.43,60.39,entsoe.eu,false,
2022-01-03 14:00:00,Sweden,South Central Sweden,SE-SE3,7.41,34.24,99.18,60.42,entsoe.eu,false,
2022-01-03 15:00:00,Sweden,South Central Sweden,SE-SE3,7.77,34.59,99.13,61.23,entsoe.eu,false,
2022-01-03 16:00:00,Sweden,South Central Sweden,SE-SE3,8.3,35.1,99.06,61.34,entsoe.eu,false,
2022-01-03 17:00:00,Sweden,South Central Sweden,SE-SE3,5.77,32.18,99.38,60.93,entsoe.eu,false,
2022-01-03 18:00:00,Sweden,South Central Sweden,SE-SE3,2.36,28.43,99.84,60.71,entsoe.eu,false,
2022-01-03 19:00:00,Sweden,South Central Sweden,SE-SE3,2.32,28.37,99.85,60.34,entsoe.eu,false,
2022-01-03 20:00:00,Sweden,South Central Sweden,SE-SE3,2.29,28.13,99.85,59.27,entsoe.eu,false,
2022-01-03 21:00:00,Sweden,South Central Sweden,SE-SE3,2.23,27.53,99.85,59.41,entsoe.eu,false,
2022-01-03 22:00:00,Sweden,South Central Sweden,SE-SE3,2.14,26.77,99.86,58.5,entsoe.eu,false,
2022-01-03 23:00:00,Sweden,South Central Sweden,SE-SE3,2.09,26.24,99.86,57.26,entsoe.eu,false,
2022-01-04 00:00:00,Sweden,South Central Sweden,SE-SE3,2.08,26.09,99.86,56.76,entsoe.eu,false,
2022-01-04 01:00:00,Sweden,South Central Sweden,SE-SE3,2.05,25.79,99.86,58.04,entsoe.eu,false,
2022-01-04 02:00:00,Sweden,South Central Sweden,SE-SE3,2.05,25.62,99.86,58.78,entsoe.eu,false,
2022-01-04 03:00:00,Sweden,South Central Sweden,SE-SE3,2.02,25.63,99.86,60.01,entsoe.eu,false,
2022-01-04 04:00:00,Sweden,South Central Sweden,SE-SE3,2.1,26.29,99.86,60.39,entsoe.eu,false,
2022-01-04 05:00:00,Sweden,South Central Sweden,SE-SE3,2.17,27.03,99.85,60.12,entsoe.eu,false,
2022-01-04 06:00:00,Sweden,South Central Sweden,SE-SE3,2.26,27.83,99.85,60.44,entsoe.eu,false,
2022-01-04 07:00:00,Sweden,South Central Sweden,SE-SE3,2.27,27.84,99.83,62.08,entsoe.eu,false,
2022-01-04 08:00:00,Sweden,South Central Sweden,SE-SE3,2.28,27.76,99.84,61.37,entsoe.eu,false,
2022-01-04 09:00:00,Sweden,South Central Sweden,SE-SE3,2.2,27.69,99.85,61.84,entsoe.eu,false,
2022-01-04 10:00:00,Sweden,South Central Sweden,SE-SE3,2.2,27.72,99.85,61.83,entsoe.eu,false,
2022-01-04 11:00:00,Sweden,South Central Sweden,SE-SE3,2.22,27.7,99.85,61.54,entsoe.eu,false,
2022-01-04 12:00:00,Sweden,South Central Sweden,SE-SE3,2.24,27.64,99.84,61.52,entsoe.eu,false,
2022-01-04 13:00:00,Sweden,South Central Sweden,SE-SE3,2.26,27.92,99.84,61.39,entsoe.eu,false,
2022-01-04 14:00:00,Sweden,South Central Sweden,SE-SE3,3.19,28.91,99.7,62.05,entsoe.eu,false,
2022-01-04 15:00:00,Sweden,South Central Sweden,SE-SE3,4.31,30.47,99.53,62.67,entsoe.eu,false,
