Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-01-01 00:00:00,Sweden,South Central Sweden,SE-SE3,2.46,29.21,99.43,54.3,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 01:00:00,Sweden,South Central Sweden,SE-SE3,2.49,29.2,99.43,53.85,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 02:00:00,Sweden,South Central Sweden,SE-SE3,3.01,29.7,99.34,53.59,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 03:00:00,Sweden,South Central Sweden,SE-SE3,2.45,29.17,99.43,53.49,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 04:00:00,Sweden,South Central Sweden,SE-SE3,2.5,29.52,99.42,54.14,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 05:00:00,Sweden,South Central Sweden,SE-SE3,2.53,29.89,99.41,54.75,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 06:00:00,Sweden,South Central Sweden,SE-SE3,2.58,30.32,99.4,55.26,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 07:00:00,Sweden,South Central Sweden,SE-SE3,2.92,30.92,99.33,55.73,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 08:00:00,Sweden,South Central Sweden,SE-SE3,2.96,31.07,99.32,56.36,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 09:00:00,Sweden,South Central Sweden,SE-SE3,2.89,30.66,99.34,57.68,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 10:00:00,Sweden,South Central Sweden,SE-SE3,2.87,30.57,99.34,59.1,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 11:00:00,Sweden,South Central Sweden,SE-SE3,2.87,30.59,99.34,59.67,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 12:00:00,Sweden,South Central Sweden,SE-SE3,2.89,30.69,99.34,59.95,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 13:00:00,Sweden,South Central Sweden,SE-SE3,2.87,30.53,99.35,60.81,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 14:00:00,Sweden,South Central Sweden,SE-SE3,2.86,30.47,99.35,61.61,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 15:00:00,Sweden,South Central Sweden,SE-SE3,2.88,30.64,99.34,61.42,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 16:00:00,Sweden,South Central Sweden,SE-SE3,2.84,30.6,99.35,61.4,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 17:00:00,Sweden,South Central Sweden,SE-SE3,2.74,30.72,99.37,61.48,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 18:00:00,Sweden,South Central Sweden,SE-SE3,2.73,30.91,99.37,60.67,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 19:00:00,Sweden,South Central Sweden,SE-SE3,2.73,30.95,99.37,59.83,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 20:00:00,Sweden,South Central Sweden,SE-SE3,2.73,30.8,99.37,59.72,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 21:00:00,Sweden,South Central Sweden,SE-SE3,2.7,30.59,99.38,58.82,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 22:00:00,Sweden,South Central Sweden,SE-SE3,2.76,30.32,99.37,57.13,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 23:00:00,Sweden,South Central Sweden,SE-SE3,2.55,29.74,99.41,55.12,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 00:00:00,Sweden,South Central Sweden,SE-SE3,2.47,29.26,99.43,54.9,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 01:00:00,Sweden,South Central Sweden,SE-SE3,2.46,29.04,99.44,55.27,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 02:00:00,Sweden,South Central Sweden,SE-SE3,2.45,28.94,99.44,55.46,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 03:00:00,Sweden,South Central Sweden,SE-SE3,2.49,29.23,99.43,54.65,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 04:00:00,Sweden,South Central Sweden,SE-SE3,2.54,29.76,99.42,54.43,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 05:00:00,Sweden,South Central Sweden,SE-SE3,2.58,30.1,99.41,55.31,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 06:00:00,Sweden,South Central Sweden,SE-SE3,2.63,30.46,99.39,56.82,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 07:00:00,Sweden,South Central Sweden,SE-SE3,2.94,30.92,99.33,58.11,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 08:00:00,Sweden,South Central Sweden,SE-SE3,2.93,30.74,99.33,59.53,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 09:00:00,Sweden,South Central Sweden,SE-SE3,2.84,30.26,99.35,60.23,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 10:00:00,Sweden,South Central Sweden,SE-SE3,2.86,30.34,99.35,60.5,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 11:00:00,Sweden,South Central Sweden,SE-SE3,2.86,30.47,99.35,60.18,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 12:00:00,Sweden,South Central Sweden,SE-SE3,2.88,30.59,99.34,60.23,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 13:00:00,Sweden,South Central Sweden,SE-SE3,2.88,30.6,99.34,60.33,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 14:00:00,Sweden,South Central Sweden,SE-SE3,2.84,30.41,99.35,61.53,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 15:00:00,Sweden,South Central Sweden,SE-SE3,2.84,30.46,99.35,62.05,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 16:00:00,Sweden,South Central Sweden,SE-SE3,2.83,30.49,99.35,62.29,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 17:00:00,Sweden,South Central Sweden,SE-SE3,2.75,30.63,99.37,62.52,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 18:00:00,Sweden,South Central Sweden,SE-SE3,2.78,30.81,99.37,61.46,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 19:00:00,Sweden,South Central Sweden,SE-SE3,2.78,30.76,99.36,60.44,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 20:00:00,Sweden,South Central Sweden,SE-SE3,2.82,30.97,99.35,59.03,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 21:00:00,Sweden,South Central Sweden,SE-SE3,2.8,30.72,99.36,58.26,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 22:00:00,Sweden,South Central Sweden,SE-SE3,2.71,30.07,99.38,57.56,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 23:00:00,Sweden,South Central Sweden,SE-SE3,2.52,29.53,99.42,55.75,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-03 00:00:00,Sweden,South Central Sweden,SE-SE3,2.42,28.95,99.44,54.22,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-03 01:00:00,Sweden,South Central Sweden,SE-SE3,2.38,28.57,99.45,54.7,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-03 02:00:00,Sweden,South Central Sweden,SE-SE3,2.38,28.55,99.45,54.4,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-03 03:00:00,Sweden,South Central Sweden,SE-SE3,2.33,28.38,99.46,55.13,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-03 04:00:00,Sweden,South Central Sweden,SE-SE3,2.41,29.0,99.44,54.86,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
