Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-01-01 00:00:00,Sweden,South Central Sweden,SE-SE3,20.43,43.16,97.54,50.75,entsoe.eu,false,
2024-01-01 01:00:00,Sweden,South Central Sweden,SE-SE3,21.1,43.9,97.51,49.51,entsoe.eu,false,
2024-01-01 02:00:00,Sweden,South Central Sweden,SE-SE3,21.31,44.24,97.44,48.15,entsoe.eu,false,
2024-01-01 03:00:00,Sweden,South Central Sweden,SE-SE3,21.96,45.0,97.38,46.89,entsoe.eu,false,
2024-01-01 04:00:00,Sweden,South Central Sweden,SE-SE3,22.09,45.44,97.33,46.32,entsoe.eu,false,
2024-01-01 05:00:00,Sweden,South Central Sweden,SE-SE3,20.83,44.82,97.46,48.08,entsoe.eu,false,
2024-01-01 06:00:00,Sweden,South Central Sweden,SE-SE3,19.05,42.9,97.69,48.8,entsoe.eu,false,
2024-01-01 07:00:00,Sweden,South Central Sweden,SE-SE3,17.84,41.92,97.79,49.66,entsoe.eu,false,
2024-01-01 08:00:00,Sweden,South Central Sweden,SE-SE3,17.4,41.78,97.85,51.8,entsoe.eu,false,
2024-01-01 09:00:00,Sweden,South Central Sweden,SE-SE3,11.23,34.48,98.63,52.98,entsoe.eu,false,
2024-01-01 10:00:00,Sweden,South Central Sweden,SE-SE3,6.51,28.47,99.18,54.58,entsoe.eu,false,
2024-01-01 11:00:00,Sweden,South Central Sweden,SE-SE3,5.39,27.37,99.29,55.61,entsoe.eu,false,
2024-01-01 12:00:00,Sweden,South Central Sweden,SE-SE3,6.13,28.13,99.18,56.81,entsoe.eu,false,
2024-01-01 13:00:00,Sweden,South Central Sweden,SE-SE3,5.81,27.54,99.23,58.7,entsoe.eu,false,
2024-01-01 14:00:00,Sweden,South Central Sweden,SE-SE3,5.53,27.0,99.28,60.53,entsoe.eu,false,
2024-01-01 15:00:00,Sweden,South Central Sweden,SE-SE3,5.39,26.68,99.32,60.43,entsoe.eu,false,
2024-01-01 16:00:00,Sweden,South Central Sweden,SE-SE3,3.38,24.19,99.63,60.42,entsoe.eu,false,
2024-01-01 17:00:00,Sweden,South Central Sweden,SE-SE3,6.61,27.89,99.19,60.54,entsoe.eu,false,
2024-01-01 18:00:00,Sweden,South Central Sweden,SE-SE3,6.35,27.76,99.23,60.32,entsoe.eu,false,
2024-01-01 19:00:00,Sweden,South Central Sweden,SE-SE3,6.35,28.02,99.16,58.4,entsoe.eu,false,
2024-01-01 20:00:00,Sweden,South Central Sweden,SE-SE3,8.25,30.34,98.92,56.17,entsoe.eu,false,
2024-01-01 21:00:00,Sweden,South Central Sweden,SE-SE3,6.68,28.18,99.13,54.68,entsoe.eu,false,
2024-01-01 22:00:00,Sweden,South Central Sweden,SE-SE3,17.78,41.86,97.72,51.73,entsoe.eu,false,
2024-01-01 23:00:00,Sweden,South Central Sweden,SE-SE3,19.77,44.04,97.47,49.95,entsoe.eu,false,
2024-01-02 00:00:00,Sweden,South Central Sweden,SE-SE3,19.29,43.43,97.56,49.05,entsoe.eu,false,
2024-01-02 01:00:00,Sweden,South Central Sweden,SE-SE3,20.51,45.11,97.4,48.42,entsoe.eu,false,
2024-01-02 02:00:00,Sweden,South Central Sweden,SE-SE3,22.05,46.92,97.21,48.43,entsoe.eu,false,
2024-01-02 03:00:00,Sweden,South Central Sweden,SE-SE3,17.94,42.1,97.7,49.53,entsoe.eu,false,
2024-01-02 04:00:00,Sweden,South Central Sweden,SE-SE3,8.42,31.25,98.81,51.4,entsoe.eu,false,
2024-01-02 05:00:00,Sweden,South Central Sweden,SE-SE3,5.31,26.72,99.25,56.52,entsoe.eu,false,
2024-01-02 06:00:00,Sweden,South Central Sweden,SE-SE3,5.41,26.48,99.25,61.43,entsoe.eu,false,
2024-01-02 07:00:00,Sweden,South Central Sweden,SE-SE3,4.9,25.61,99.35,62.87,entsoe.eu,false,
2024-01-02 08:00:00,Sweden,South Central Sweden,SE-SE3,4.74,25.11,99.38,63.06,entsoe.eu,false,
2024-01-02 09:00:00,Sweden,South Central Sweden,SE-SE3,4.51,24.87,99.35,63.85,entsoe.eu,false,
2024-01-02 10:00:00,Sweden,South Central Sweden,SE-SE3,4.36,24.62,99.36,64.39,entsoe.eu,false,
