Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2022-01-01 00:00:00,Sweden,South Sweden,SE-SE4,28.21,72.03,96.48,77.58,entsoe.eu,false,
2022-01-01 01:00:00,Sweden,South Sweden,SE-SE4,10.69,49.02,98.77,74.0,entsoe.eu,false,
2022-01-01 02:00:00,Sweden,South Sweden,SE-SE4,11.79,49.27,98.61,71.19,entsoe.eu,false,
2022-01-01 03:00:00,Sweden,South Sweden,SE-SE4,29.52,74.22,96.31,72.44,entsoe.eu,false,
2022-01-01 04:00:00,Sweden,South Sweden,SE-SE4,11.93,50.72,98.65,68.78,entsoe.eu,false,
2022-01-01 05:00:00,Sweden,South Sweden,SE-SE4,24.52,69.2,96.99,70.63,entsoe.eu,false,
2022-01-01 06:00:00,Sweden,South Sweden,SE-SE4,34.55,83.91,95.73,71.13,entsoe.eu,false,
2022-01-01 07:00:00,Sweden,South Sweden,SE-SE4,24.74,74.76,97.02,70.24,entsoe.eu,false,
2022-01-01 08:00:00,Sweden,South Sweden,SE-SE4,4.84,47.0,99.66,67.4,entsoe.eu,false,
2022-01-01 09:00:00,Sweden,South Sweden,SE-SE4,36.93,81.88,95.66,64.77,entsoe.eu,false,
2022-01-01 10:00:00,Sweden,South Sweden,SE-SE4,134.36,186.31,87.13,60.62,entsoe.eu,false,
2022-01-01 11:00:00,Sweden,South Sweden,SE-SE4,178.34,235.58,80.5,56.37,entsoe.eu,false,
2022-01-01 12:00:00,Sweden,South Sweden,SE-SE4,194.61,254.4,77.92,54.72,entsoe.eu,false,
2022-01-01 13:00:00,Sweden,South Sweden,SE-SE4,138.94,191.54,86.51,58.76,entsoe.eu,false,
2022-01-01 14:00:00,Sweden,South Sweden,SE-SE4,141.75,199.11,86.28,61.12,entsoe.eu,false,
2022-01-01 15:00:00,Sweden,South Sweden,SE-SE4,158.31,220.26,84.43,63.03,entsoe.eu,false,
2022-01-01 16:00:00,Sweden,South Sweden,SE-SE4,69.28,126.11,92.11,69.96,entsoe.eu,false,
2022-01-01 17:00:00,Sweden,South Sweden,SE-SE4,37.73,85.2,95.49,70.96,entsoe.eu,false,
2022-01-01 18:00:00,Sweden,South Sweden,SE-SE4,41.95,91.57,94.85,74.27,entsoe.eu,false,
2022-01-01 19:00:00,Sweden,South Sweden,SE-SE4,30.89,77.33,96.05,77.46,entsoe.eu,false,
2022-01-01 20:00:00,Sweden,South Sweden,SE-SE4,10.36,49.11,98.82,76.39,entsoe.eu,false,
2022-01-01 21:00:00,Sweden,South Sweden,SE-SE4,4.8,39.76,99.58,75.49,entsoe.eu,false,
2022-01-01 22:00:00,Sweden,South Sweden,SE-SE4,2.9,34.91,99.82,73.98,entsoe.eu,false,
2022-01-01 23:00:00,Sweden,South Sweden,SE-SE4,2.68,32.82,99.83,74.0,entsoe.eu,false,
2022-01-02 00:00:00,Sweden,South Sweden,SE-SE4,2.68,32.65,99.83,73.44,entsoe.eu,false,
