Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-01-01 00:00:00,Italy,South Italy,IT-SO,330.39,418.47,37.76,37.66,entsoe.eu,false,
2021-01-01 01:00:00,Italy,South Italy,IT-SO,336.44,424.55,37.49,37.3,entsoe.eu,false,
2021-01-01 02:00:00,Italy,South Italy,IT-SO,333.57,418.84,40.0,39.74,entsoe.eu,false,
2021-01-01 03:00:00,Italy,South Italy,IT-SO,328.85,411.54,42.82,42.52,entsoe.eu,false,
2021-01-01 04:00:00,Italy,South Italy,IT-SO,338.03,421.62,41.88,41.48,entsoe.eu,false,
2021-01-01 05:00:00,Italy,South Italy,IT-SO,348.88,433.01,40.73,40.35,entsoe.eu,false,
2021-01-01 06:00:00,Italy,South Italy,IT-SO,352.77,439.13,39.47,39.22,entsoe.eu,false,
2021-01-01 07:00:00,Italy,South Italy,IT-SO,311.77,389.69,46.87,46.55,entsoe.eu,false,
2021-01-01 08:00:00,Italy,South Italy,IT-SO,265.21,336.51,54.73,54.46,entsoe.eu,false,
2021-01-01 09:00:00,Italy,South Italy,IT-SO,259.84,332.73,54.6,54.44,entsoe.eu,false,
2021-01-01 10:00:00,Italy,South Italy,IT-SO,262.42,334.45,54.39,54.26,entsoe.eu,false,
2021-01-01 11:00:00,Italy,South Italy,IT-SO,289.5,362.06,51.72,51.53,entsoe.eu,false,
2021-01-01 12:00:00,Italy,South Italy,IT-SO,283.92,355.39,52.84,52.63,entsoe.eu,false,
2021-01-01 13:00:00,Italy,South Italy,IT-SO,279.47,354.13,51.06,50.86,entsoe.eu,false,
2021-01-01 14:00:00,Italy,South Italy,IT-SO,300.88,383.49,44.92,44.92,entsoe.eu,false,
2021-01-01 15:00:00,Italy,South Italy,IT-SO,352.46,447.31,31.0,30.96,entsoe.eu,false,
2021-01-01 16:00:00,Italy,South Italy,IT-SO,367.78,466.23,27.68,27.62,entsoe.eu,false,
2021-01-01 17:00:00,Italy,South Italy,IT-SO,365.16,463.34,27.59,27.59,entsoe.eu,false,
2021-01-01 18:00:00,Italy,South Italy,IT-SO,346.98,441.72,30.83,30.83,entsoe.eu,false,
2021-01-01 19:00:00,Italy,South Italy,IT-SO,343.14,436.7,31.89,31.89,entsoe.eu,false,
2021-01-01 20:00:00,Italy,South Italy,IT-SO,340.05,432.89,32.64,32.64,entsoe.eu,false,
2021-01-01 21:00:00,Italy,South Italy,IT-SO,337.38,429.44,33.48,33.48,entsoe.eu,false,
2021-01-01 22:00:00,Italy,South Italy,IT-SO,325.44,413.97,37.08,37.08,entsoe.eu,false,
2021-01-01 23:00:00,Italy,South Italy,IT-SO,295.57,374.75,47.02,46.95,entsoe.eu,false,
2021-01-02 00:00:00,Italy,South Italy,IT-SO,286.24,361.16,49.92,49.69,entsoe.eu,false,
2021-01-02 01:00:00,Italy,South Italy,IT-SO,287.93,361.25,50.5,50.18,entsoe.eu,false,
2021-01-02 02:00:00,Italy,South Italy,IT-SO,286.39,359.01,51.06,50.79,entsoe.eu,false,
2021-01-02 03:00:00,Italy,South Italy,IT-SO,280.2,351.92,51.99,51.78,entsoe.eu,false,
2021-01-02 04:00:00,Italy,South Italy,IT-SO,269.61,339.1,53.73,53.55,entsoe.eu,false,
2021-01-02 05:00:00,Italy,South Italy,IT-SO,258.37,325.43,56.04,55.94,entsoe.eu,false,
2021-01-02 06:00:00,Italy,South Italy,IT-SO,256.31,322.32,55.9,55.72,entsoe.eu,false,
2021-01-02 07:00:00,Italy,South Italy,IT-SO,253.45,320.72,54.5,54.35,entsoe.eu,false,
2021-01-02 08:00:00,Italy,South Italy,IT-SO,242.95,309.55,56.25,56.22,entsoe.eu,false,
2021-01-02 09:00:00,Italy,South Italy,IT-SO,224.14,287.22,59.77,59.66,entsoe.eu,false,
2021-01-02 10:00:00,Italy,South Italy,IT-SO,226.94,290.78,59.04,58.94,entsoe.eu,false,
2021-01-02 11:00:00,Italy,South Italy,IT-SO,233.05,297.6,57.78,57.67,entsoe.eu,false,
2021-01-02 12:00:00,Italy,South Italy,IT-SO,249.57,317.7,54.78,54.66,entsoe.eu,false,
2021-01-02 13:00:00,Italy,South Italy,IT-SO,250.29,318.32,54.81,54.67,entsoe.eu,false,
2021-01-02 14:00:00,Italy,South Italy,IT-SO,256.28,326.85,53.13,53.07,entsoe.eu,false,
2021-01-02 15:00:00,Italy,South Italy,IT-SO,289.2,366.52,45.85,45.74,entsoe.eu,false,
2021-01-02 16:00:00,Italy,South Italy,IT-SO,302.43,381.98,43.64,43.57,entsoe.eu,false,
2021-01-02 17:00:00,Italy,South Italy,IT-SO,292.44,371.48,44.49,44.41,entsoe.eu,false,
2021-01-02 18:00:00,Italy,South Italy,IT-SO,295.01,374.8,43.77,43.7,entsoe.eu,false,
2021-01-02 19:00:00,Italy,South Italy,IT-SO,306.11,387.68,42.0,41.86,entsoe.eu,false,
2021-01-02 20:00:00,Italy,South Italy,IT-SO,329.77,415.81,37.82,37.63,entsoe.eu,false,
2021-01-02 21:00:00,Italy,South Italy,IT-SO,339.98,428.44,35.69,35.5,entsoe.eu,false,
2021-01-02 22:00:00,Italy,South Italy,IT-SO,342.48,430.28,37.19,37.01,entsoe.eu,false,
2021-01-02 23:00:00,Italy,South Italy,IT-SO,324.92,411.35,42.87,42.87,entsoe.eu,false,
2021-01-03 00:00:00,Italy,South Italy,IT-SO,324.67,406.62,44.89,44.67,entsoe.eu,false,
2021-01-03 01:00:00,Italy,South Italy,IT-SO,325.18,405.28,45.67,45.4,entsoe.eu,false,
2021-01-03 02:00:00,Italy,South Italy,IT-SO,344.76,427.59,42.7,42.49,entsoe.eu,false,
