Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2023-01-01 00:00:00,Italy,South Italy,IT-SO,614.51,723.62,15.2,15.2,entsoe.eu,false,
2023-01-01 01:00:00,Italy,South Italy,IT-SO,618.44,722.35,16.66,16.66,entsoe.eu,false,
2023-01-01 02:00:00,Italy,South Italy,IT-SO,616.23,720.13,16.92,16.92,entsoe.eu,false,
2023-01-01 03:00:00,Italy,South Italy,IT-SO,611.68,715.69,17.66,17.66,entsoe.eu,false,
2023-01-01 04:00:00,Italy,South Italy,IT-SO,608.49,712.51,17.62,17.62,entsoe.eu,false,
2023-01-01 05:00:00,Italy,South Italy,IT-SO,602.66,707.41,16.58,16.58,entsoe.eu,false,
2023-01-01 06:00:00,Italy,South Italy,IT-SO,591.74,696.77,16.57,16.57,entsoe.eu,false,
2023-01-01 07:00:00,Italy,South Italy,IT-SO,506.32,602.86,25.51,25.51,entsoe.eu,false,
2023-01-01 08:00:00,Italy,South Italy,IT-SO,419.52,501.9,40.87,40.64,entsoe.eu,false,
2023-01-01 09:00:00,Italy,South Italy,IT-SO,386.74,464.39,45.33,44.88,entsoe.eu,false,
2023-01-01 10:00:00,Italy,South Italy,IT-SO,376.72,453.9,45.95,45.53,entsoe.eu,false,
2023-01-01 11:00:00,Italy,South Italy,IT-SO,371.68,449.34,45.49,45.09,entsoe.eu,false,
2023-01-01 12:00:00,Italy,South Italy,IT-SO,381.75,461.86,43.55,43.13,entsoe.eu,false,
2023-01-01 13:00:00,Italy,South Italy,IT-SO,423.29,510.18,37.49,37.3,entsoe.eu,false,
2023-01-01 14:00:00,Italy,South Italy,IT-SO,499.6,599.48,23.74,23.74,entsoe.eu,false,
2023-01-01 15:00:00,Italy,South Italy,IT-SO,554.81,664.06,13.28,13.28,entsoe.eu,false,
2023-01-01 16:00:00,Italy,South Italy,IT-SO,519.87,624.51,15.02,15.02,entsoe.eu,false,
2023-01-01 17:00:00,Italy,South Italy,IT-SO,525.35,630.82,13.53,13.53,entsoe.eu,false,
2023-01-01 18:00:00,Italy,South Italy,IT-SO,538.6,647.33,10.55,10.55,entsoe.eu,false,
2023-01-01 19:00:00,Italy,South Italy,IT-SO,533.96,641.37,11.33,11.33,entsoe.eu,false,
2023-01-01 20:00:00,Italy,South Italy,IT-SO,544.51,653.41,10.23,10.23,entsoe.eu,false,
2023-01-01 21:00:00,Italy,South Italy,IT-SO,557.18,666.34,10.23,10.23,entsoe.eu,false,
2023-01-01 22:00:00,Italy,South Italy,IT-SO,565.66,675.37,10.95,10.95,entsoe.eu,false,
2023-01-01 23:00:00,Italy,South Italy,IT-SO,605.89,715.23,13.35,13.35,entsoe.eu,false,
2023-01-02 00:00:00,Italy,South Italy,IT-SO,608.25,718.95,14.08,14.08,entsoe.eu,false,
2023-01-02 01:00:00,Italy,South Italy,IT-SO,594.9,706.38,14.16,14.16,entsoe.eu,false,
2023-01-02 02:00:00,Italy,South Italy,IT-SO,596.91,708.28,13.7,13.7,entsoe.eu,false,
2023-01-02 03:00:00,Italy,South Italy,IT-SO,597.2,708.24,13.95,13.95,entsoe.eu,false,
2023-01-02 04:00:00,Italy,South Italy,IT-SO,579.96,689.77,13.89,13.89,entsoe.eu,false,
2023-01-02 05:00:00,Italy,South Italy,IT-SO,567.96,676.84,13.52,13.52,entsoe.eu,false,
2023-01-02 06:00:00,Italy,South Italy,IT-SO,548.86,657.25,13.03,13.03,entsoe.eu,false,
2023-01-02 07:00:00,Italy,South Italy,IT-SO,474.69,573.72,21.09,21.09,entsoe.eu,false,
2023-01-02 08:00:00,Italy,South Italy,IT-SO,425.83,518.93,27.77,27.77,entsoe.eu,false,
