Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2023-01-01 00:00:00,Sweden,South Sweden,SE-SE4,39.9,76.71,95.36,72.12,entsoe.eu,false,
2023-01-01 01:00:00,Sweden,South Sweden,SE-SE4,42.36,80.89,94.98,74.89,entsoe.eu,false,
2023-01-01 02:00:00,Sweden,South Sweden,SE-SE4,53.56,95.64,93.3,80.55,entsoe.eu,false,
2023-01-01 03:00:00,Sweden,South Sweden,SE-SE4,50.87,92.81,93.71,80.19,entsoe.eu,false,
2023-01-01 04:00:00,Sweden,South Sweden,SE-SE4,54.15,96.62,93.18,84.51,entsoe.eu,false,
2023-01-01 05:00:00,Sweden,South Sweden,SE-SE4,52.39,94.23,93.37,84.79,entsoe.eu,false,
2023-01-01 06:00:00,Sweden,South Sweden,SE-SE4,57.63,101.65,92.63,88.42,entsoe.eu,false,
2023-01-01 07:00:00,Sweden,South Sweden,SE-SE4,59.31,104.89,92.49,89.61,entsoe.eu,false,
2023-01-01 08:00:00,Sweden,South Sweden,SE-SE4,59.22,104.96,92.45,90.97,entsoe.eu,false,
2023-01-01 09:00:00,Sweden,South Sweden,SE-SE4,87.07,132.42,89.72,88.37,entsoe.eu,false,
2023-01-01 10:00:00,Sweden,South Sweden,SE-SE4,101.84,147.39,88.36,87.07,entsoe.eu,false,
2023-01-01 11:00:00,Sweden,South Sweden,SE-SE4,89.59,134.92,89.51,88.22,entsoe.eu,false,
2023-01-01 12:00:00,Sweden,South Sweden,SE-SE4,107.82,153.02,87.7,86.35,entsoe.eu,false,
2023-01-01 13:00:00,Sweden,South Sweden,SE-SE4,91.14,134.54,89.51,88.14,entsoe.eu,false,
2023-01-01 14:00:00,Sweden,South Sweden,SE-SE4,73.98,118.41,91.61,90.35,entsoe.eu,false,
2023-01-01 15:00:00,Sweden,South Sweden,SE-SE4,7.07,38.09,99.3,76.12,entsoe.eu,false,
2023-01-01 16:00:00,Sweden,South Sweden,SE-SE4,5.43,35.43,99.42,75.43,entsoe.eu,false,
2023-01-01 17:00:00,Sweden,South Sweden,SE-SE4,5.58,33.94,99.39,75.16,entsoe.eu,false,
2023-01-01 18:00:00,Sweden,South Sweden,SE-SE4,6.93,35.33,99.18,73.6,entsoe.eu,false,
2023-01-01 19:00:00,Sweden,South Sweden,SE-SE4,7.34,35.62,99.11,72.5,entsoe.eu,false,
2023-01-01 20:00:00,Sweden,South Sweden,SE-SE4,5.54,33.86,99.39,71.55,entsoe.eu,false,
2023-01-01 21:00:00,Sweden,South Sweden,SE-SE4,6.27,35.43,99.29,70.93,entsoe.eu,false,
2023-01-01 22:00:00,Sweden,South Sweden,SE-SE4,7.15,35.8,99.16,69.44,entsoe.eu,false,
2023-01-01 23:00:00,Sweden,South Sweden,SE-SE4,7.11,36.52,99.16,67.55,entsoe.eu,false,
2023-01-02 00:00:00,Sweden,South Sweden,SE-SE4,8.04,38.35,99.06,66.93,entsoe.eu,false,
2023-01-02 01:00:00,Sweden,South Sweden,SE-SE4,9.63,40.57,98.85,66.72,entsoe.eu,false,
2023-01-02 02:00:00,Sweden,South Sweden,SE-SE4,9.58,41.74,98.87,66.59,entsoe.eu,false,
2023-01-02 03:00:00,Sweden,South Sweden,SE-SE4,10.54,42.74,98.74,65.21,entsoe.eu,false,
2023-01-02 04:00:00,Sweden,South Sweden,SE-SE4,9.5,40.9,98.91,65.22,entsoe.eu,false,
2023-01-02 05:00:00,Sweden,South Sweden,SE-SE4,10.12,41.64,98.83,66.65,entsoe.eu,false,
2023-01-02 06:00:00,Sweden,South Sweden,SE-SE4,5.92,36.05,99.38,68.17,entsoe.eu,false,
2023-01-02 07:00:00,Sweden,South Sweden,SE-SE4,4.56,35.54,99.56,69.0,entsoe.eu,false,
2023-01-02 08:00:00,Sweden,South Sweden,SE-SE4,37.0,72.19,96.24,68.47,entsoe.eu,false,
2023-01-02 09:00:00,Sweden,South Sweden,SE-SE4,47.6,85.28,95.09,68.21,entsoe.eu,false,
2023-01-02 10:00:00,Sweden,South Sweden,SE-SE4,74.78,113.33,92.52,67.14,entsoe.eu,false,
2023-01-02 11:00:00,Sweden,South Sweden,SE-SE4,46.67,84.56,95.16,68.29,entsoe.eu,false,
2023-01-02 12:00:00,Sweden,South Sweden,SE-SE4,84.63,126.83,90.97,67.76,entsoe.eu,false,
2023-01-02 13:00:00,Sweden,South Sweden,SE-SE4,80.09,120.44,91.69,68.25,entsoe.eu,false,
2023-01-02 14:00:00,Sweden,South Sweden,SE-SE4,20.62,60.61,97.07,72.53,entsoe.eu,false,
2023-01-02 15:00:00,Sweden,South Sweden,SE-SE4,31.16,73.44,95.38,72.47,entsoe.eu,false,
2023-01-02 16:00:00,Sweden,South Sweden,SE-SE4,25.84,66.03,96.22,73.3,entsoe.eu,false,
2023-01-02 17:00:00,Sweden,South Sweden,SE-SE4,3.74,37.37,99.68,72.95,entsoe.eu,false,
2023-01-02 18:00:00,Sweden,South Sweden,SE-SE4,3.19,36.49,99.78,73.74,entsoe.eu,false,
2023-01-02 19:00:00,Sweden,South Sweden,SE-SE4,3.51,35.63,99.71,74.82,entsoe.eu,false,
2023-01-02 20:00:00,Sweden,South Sweden,SE-SE4,5.28,37.16,99.39,76.69,entsoe.eu,false,
2023-01-02 21:00:00,Sweden,South Sweden,SE-SE4,4.58,35.58,99.48,76.84,entsoe.eu,false,
2023-01-02 22:00:00,Sweden,South Sweden,SE-SE4,3.3,33.31,99.7,75.95,entsoe.eu,false,
2023-01-02 23:00:00,Sweden,South Sweden,SE-SE4,3.61,33.03,99.67,75.04,entsoe.eu,false,
2023-01-03 00:00:00,Sweden,South Sweden,SE-SE4,4.76,34.57,99.51,74.64,entsoe.eu,false,
2023-01-03 01:00:00,Sweden,South Sweden,SE-SE4,4.61,34.61,99.51,75.5,entsoe.eu,false,
2023-01-03 02:00:00,Sweden,South Sweden,SE-SE4,4.98,35.64,99.46,75.54,entsoe.eu,false,
2023-01-03 03:00:00,Sweden,South Sweden,SE-SE4,3.72,34.04,99.67,74.97,entsoe.eu,false,
2023-01-03 04:00:00,Sweden,South Sweden,SE-SE4,3.88,35.45,99.64,74.53,entsoe.eu,false,
2023-01-03 05:00:00,Sweden,South Sweden,SE-SE4,2.85,34.02,99.81,74.36,entsoe.eu,false,
2023-01-03 06:00:00,Sweden,South Sweden,SE-SE4,2.81,33.66,99.81,73.83,entsoe.eu,false,
