Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2023-01-01 00:00:00,Italy,North Italy,IT-NO,312.87,395.87,38.0,27.89,entsoe.eu,false,
2023-01-01 01:00:00,Italy,North Italy,IT-NO,309.26,390.63,39.49,28.56,entsoe.eu,false,
2023-01-01 02:00:00,Italy,North Italy,IT-NO,310.57,392.02,39.49,28.4,entsoe.eu,false,
2023-01-01 03:00:00,Italy,North Italy,IT-NO,300.43,379.63,41.86,30.01,entsoe.eu,false,
2023-01-01 04:00:00,Italy,North Italy,IT-NO,301.91,381.56,41.49,29.86,entsoe.eu,false,
2023-01-01 05:00:00,Italy,North Italy,IT-NO,291.0,368.52,43.72,32.0,entsoe.eu,false,
2023-01-01 06:00:00,Italy,North Italy,IT-NO,290.43,367.74,43.72,32.26,entsoe.eu,false,
2023-01-01 07:00:00,Italy,North Italy,IT-NO,286.35,361.54,45.35,34.42,entsoe.eu,false,
2023-01-01 08:00:00,Italy,North Italy,IT-NO,269.89,341.99,49.77,39.39,entsoe.eu,false,
2023-01-01 09:00:00,Italy,North Italy,IT-NO,278.81,352.09,48.79,40.08,entsoe.eu,false,
2023-01-01 10:00:00,Italy,North Italy,IT-NO,277.05,350.32,48.68,39.25,entsoe.eu,false,
2023-01-01 11:00:00,Italy,North Italy,IT-NO,282.3,356.76,47.18,36.76,entsoe.eu,false,
2023-01-01 12:00:00,Italy,North Italy,IT-NO,292.77,368.76,45.19,35.15,entsoe.eu,false,
2023-01-01 13:00:00,Italy,North Italy,IT-NO,294.98,371.35,44.57,32.84,entsoe.eu,false,
2023-01-01 14:00:00,Italy,North Italy,IT-NO,286.57,363.39,43.29,28.31,entsoe.eu,false,
2023-01-01 15:00:00,Italy,North Italy,IT-NO,302.01,383.76,37.79,24.22,entsoe.eu,false,
2023-01-01 16:00:00,Italy,North Italy,IT-NO,299.13,375.67,39.56,28.16,entsoe.eu,false,
2023-01-01 17:00:00,Italy,North Italy,IT-NO,289.33,364.74,41.16,30.28,entsoe.eu,false,
