Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-01-01 00:00:00,Sweden,North Central Sweden,SE-SE2,2.49,23.34,99.6,99.6,entsoe.eu,false,
2024-01-01 01:00:00,Sweden,North Central Sweden,SE-SE2,2.17,23.34,99.69,99.69,entsoe.eu,false,
2024-01-01 02:00:00,Sweden,North Central Sweden,SE-SE2,1.55,22.85,99.86,99.86,entsoe.eu,false,
2024-01-01 03:00:00,Sweden,North Central Sweden,SE-SE2,1.62,23.25,99.85,99.85,entsoe.eu,false,
2024-01-01 04:00:00,Sweden,North Central Sweden,SE-SE2,1.91,24.04,99.78,99.78,entsoe.eu,false,
2024-01-01 05:00:00,Sweden,North Central Sweden,SE-SE2,1.92,23.96,99.78,99.78,entsoe.eu,false,
2024-01-01 06:00:00,Sweden,North Central Sweden,SE-SE2,2.08,23.65,99.72,99.72,entsoe.eu,false,
2024-01-01 07:00:00,Sweden,North Central Sweden,SE-SE2,1.89,22.78,99.76,99.76,entsoe.eu,false,
2024-01-01 08:00:00,Sweden,North Central Sweden,SE-SE2,1.83,21.88,99.75,99.75,entsoe.eu,false,
2024-01-01 09:00:00,Sweden,North Central Sweden,SE-SE2,1.68,20.93,99.77,99.77,entsoe.eu,false,
2024-01-01 10:00:00,Sweden,North Central Sweden,SE-SE2,1.39,18.48,99.79,99.79,entsoe.eu,false,
2024-01-01 11:00:00,Sweden,North Central Sweden,SE-SE2,1.49,19.11,99.78,99.78,entsoe.eu,false,
2024-01-01 12:00:00,Sweden,North Central Sweden,SE-SE2,1.31,18.34,99.81,99.81,entsoe.eu,false,
2024-01-01 13:00:00,Sweden,North Central Sweden,SE-SE2,1.27,18.05,99.82,99.82,entsoe.eu,false,
2024-01-01 14:00:00,Sweden,North Central Sweden,SE-SE2,1.11,17.23,99.84,99.84,entsoe.eu,false,
2024-01-01 15:00:00,Sweden,North Central Sweden,SE-SE2,1.12,17.19,99.84,99.84,entsoe.eu,false,
2024-01-01 16:00:00,Sweden,North Central Sweden,SE-SE2,1.18,17.27,99.82,99.82,entsoe.eu,false,
2024-01-01 17:00:00,Sweden,North Central Sweden,SE-SE2,1.09,17.07,99.84,99.84,entsoe.eu,false,
2024-01-01 18:00:00,Sweden,North Central Sweden,SE-SE2,1.05,17.0,99.85,99.85,entsoe.eu,false,
2024-01-01 19:00:00,Sweden,North Central Sweden,SE-SE2,1.08,17.38,99.85,99.85,entsoe.eu,false,
2024-01-01 20:00:00,Sweden,North Central Sweden,SE-SE2,1.22,18.12,99.83,99.83,entsoe.eu,false,
2024-01-01 21:00:00,Sweden,North Central Sweden,SE-SE2,1.0,17.75,99.89,99.89,entsoe.eu,false,
2024-01-01 22:00:00,Sweden,North Central Sweden,SE-SE2,1.33,19.32,99.83,99.83,entsoe.eu,false,
2024-01-01 23:00:00,Sweden,North Central Sweden,SE-SE2,1.32,19.98,99.85,99.85,entsoe.eu,false,
2024-01-02 00:00:00,Sweden,North Central Sweden,SE-SE2,1.44,20.48,99.83,99.83,entsoe.eu,false,
2024-01-02 01:00:00,Sweden,North Central Sweden,SE-SE2,1.47,20.66,99.82,99.82,entsoe.eu,false,
2024-01-02 02:00:00,Sweden,North Central Sweden,SE-SE2,1.42,20.64,99.84,99.84,entsoe.eu,false,
2024-01-02 03:00:00,Sweden,North Central Sweden,SE-SE2,1.3,20.16,99.86,99.86,entsoe.eu,false,
2024-01-02 04:00:00,Sweden,North Central Sweden,SE-SE2,1.32,19.58,99.84,99.84,entsoe.eu,false,
2024-01-02 05:00:00,Sweden,North Central Sweden,SE-SE2,1.14,17.97,99.85,99.85,entsoe.eu,false,
2024-01-02 06:00:00,Sweden,North Central Sweden,SE-SE2,1.14,17.3,99.83,99.83,entsoe.eu,false,
2024-01-02 07:00:00,Sweden,North Central Sweden,SE-SE2,1.11,17.0,99.84,99.84,entsoe.eu,false,
2024-01-02 08:00:00,Sweden,North Central Sweden,SE-SE2,1.09,17.03,99.84,99.84,entsoe.eu,false,
2024-01-02 09:00:00,Sweden,North Central Sweden,SE-SE2,1.15,17.13,99.82,99.82,entsoe.eu,false,
2024-01-02 10:00:00,Sweden,North Central Sweden,SE-SE2,1.14,17.06,99.83,99.83,entsoe.eu,false,
2024-01-02 11:00:00,Sweden,North Central Sweden,SE-SE2,1.12,16.79,99.82,99.82,entsoe.eu,false,
2024-01-02 12:00:00,Sweden,North Central Sweden,SE-SE2,1.12,16.86,99.82,99.82,entsoe.eu,false,
2024-01-02 13:00:00,Sweden,North Central Sweden,SE-SE2,1.06,16.68,99.83,99.83,entsoe.eu,false,
2024-01-02 14:00:00,Sweden,North Central Sweden,SE-SE2,1.11,16.77,99.82,99.82,entsoe.eu,false,
2024-01-02 15:00:00,Sweden,North Central Sweden,SE-SE2,1.16,16.84,99.81,99.81,entsoe.eu,false,
2024-01-02 16:00:00,Sweden,North Central Sweden,SE-SE2,1.2,16.95,99.8,99.8,entsoe.eu,false,
2024-01-02 17:00:00,Sweden,North Central Sweden,SE-SE2,1.16,16.98,99.81,99.81,entsoe.eu,false,
2024-01-02 18:00:00,Sweden,North Central Sweden,SE-SE2,1.0,16.65,99.86,99.86,entsoe.eu,false,
2024-01-02 19:00:00,Sweden,North Central Sweden,SE-SE2,0.99,16.81,99.86,99.86,entsoe.eu,false,
2024-01-02 20:00:00,Sweden,North Central Sweden,SE-SE2,1.08,17.6,99.86,99.86,entsoe.eu,false,
2024-01-02 21:00:00,Sweden,North Central Sweden,SE-SE2,1.21,18.74,99.85,99.85,entsoe.eu,false,
2024-01-02 22:00:00,Sweden,North Central Sweden,SE-SE2,1.38,19.58,99.82,99.82,entsoe.eu,false,
2024-01-02 23:00:00,Sweden,North Central Sweden,SE-SE2,1.51,20.01,99.8,99.8,entsoe.eu,false,
2024-01-03 00:00:00,Sweden,North Central Sweden,SE-SE2,1.53,19.92,99.78,99.78,entsoe.eu,false,
2024-01-03 01:00:00,Sweden,North Central Sweden,SE-SE2,1.63,20.28,99.76,99.76,entsoe.eu,false,
2024-01-03 02:00:00,Sweden,North Central Sweden,SE-SE2,1.58,20.46,99.78,99.78,entsoe.eu,false,
2024-01-03 03:00:00,Sweden,North Central Sweden,SE-SE2,1.6,20.29,99.77,99.77,entsoe.eu,false,
2024-01-03 04:00:00,Sweden,North Central Sweden,SE-SE2,1.5,19.09,99.77,99.77,entsoe.eu,false,
2024-01-03 05:00:00,Sweden,North Central Sweden,SE-SE2,1.25,17.96,99.82,99.82,entsoe.eu,false,
2024-01-03 06:00:00,Sweden,North Central Sweden,SE-SE2,1.09,17.15,99.85,99.85,entsoe.eu,false,
2024-01-03 07:00:00,Sweden,North Central Sweden,SE-SE2,0.96,16.59,99.87,99.87,entsoe.eu,false,
2024-01-03 08:00:00,Sweden,North Central Sweden,SE-SE2,1.0,16.58,99.86,99.86,entsoe.eu,false,
2024-01-03 09:00:00,Sweden,North Central Sweden,SE-SE2,0.98,16.55,99.86,99.86,entsoe.eu,false,
2024-01-03 10:00:00,Sweden,North Central Sweden,SE-SE2,0.93,16.4,99.87,99.87,entsoe.eu,false,
2024-01-03 11:00:00,Sweden,North Central Sweden,SE-SE2,0.87,15.53,99.87,99.87,entsoe.eu,false,
2024-01-03 12:00:00,Sweden,North Central Sweden,SE-SE2,0.86,15.5,99.87,99.87,entsoe.eu,false,
2024-01-03 13:00:00,Sweden,North Central Sweden,SE-SE2,0.85,15.42,99.87,99.87,entsoe.eu,false,
2024-01-03 14:00:00,Sweden,North Central Sweden,SE-SE2,0.86,15.33,99.87,99.87,entsoe.eu,false,
2024-01-03 15:00:00,Sweden,North Central Sweden,SE-SE2,0.95,15.52,99.84,99.84,entsoe.eu,false,
2024-01-03 16:00:00,Sweden,North Central Sweden,SE-SE2,1.12,15.84,99.8,99.8,entsoe.eu,false,
2024-01-03 17:00:00,Sweden,North Central Sweden,SE-SE2,1.26,16.14,99.77,99.77,entsoe.eu,false,
2024-01-03 18:00:00,Sweden,North Central Sweden,SE-SE2,1.14,15.9,99.8,99.8,entsoe.eu,false,
2024-01-03 19:00:00,Sweden,North Central Sweden,SE-SE2,0.9,15.41,99.85,99.85,entsoe.eu,false,
2024-01-03 20:00:00,Sweden,North Central Sweden,SE-SE2,0.84,15.33,99.87,99.87,entsoe.eu,false,
2024-01-03 21:00:00,Sweden,North Central Sweden,SE-SE2,0.87,15.56,99.87,99.87,entsoe.eu,false,
2024-01-03 22:00:00,Sweden,North Central Sweden,SE-SE2,0.69,15.4,99.92,99.92,entsoe.eu,false,
2024-01-03 23:00:00,Sweden,North Central Sweden,SE-SE2,0.72,15.8,99.92,99.92,entsoe.eu,false,
2024-01-04 00:00:00,Sweden,North Central Sweden,SE-SE2,0.91,16.61,99.88,99.88,entsoe.eu,false,
2024-01-04 01:00:00,Sweden,North Central Sweden,SE-SE2,1.09,17.03,99.84,99.84,entsoe.eu,false,
2024-01-04 02:00:00,Sweden,North Central Sweden,SE-SE2,1.14,17.04,99.83,99.83,entsoe.eu,false,
2024-01-04 03:00:00,Sweden,North Central Sweden,SE-SE2,1.09,16.75,99.84,99.84,entsoe.eu,false,
2024-01-04 04:00:00,Sweden,North Central Sweden,SE-SE2,1.01,16.39,99.85,99.85,entsoe.eu,false,
2024-01-04 05:00:00,Sweden,North Central Sweden,SE-SE2,0.97,16.14,99.85,99.85,entsoe.eu,false,
2024-01-04 06:00:00,Sweden,North Central Sweden,SE-SE2,1.24,16.33,99.78,99.78,entsoe.eu,false,
2024-01-04 07:00:00,Sweden,North Central Sweden,SE-SE2,1.19,16.1,99.79,99.79,entsoe.eu,false,
2024-01-04 08:00:00,Sweden,North Central Sweden,SE-SE2,1.14,16.03,99.8,99.8,entsoe.eu,false,
2024-01-04 09:00:00,Sweden,North Central Sweden,SE-SE2,1.24,16.2,99.78,99.78,entsoe.eu,false,
2024-01-04 10:00:00,Sweden,North Central Sweden,SE-SE2,1.08,15.83,99.81,99.81,entsoe.eu,false,
2024-01-04 11:00:00,Sweden,North Central Sweden,SE-SE2,1.06,15.81,99.82,99.82,entsoe.eu,false,
2024-01-04 12:00:00,Sweden,North Central Sweden,SE-SE2,0.88,15.42,99.86,99.86,entsoe.eu,false,
2024-01-04 13:00:00,Sweden,North Central Sweden,SE-SE2,0.95,15.56,99.84,99.84,entsoe.eu,false,
2024-01-04 14:00:00,Sweden,North Central Sweden,SE-SE2,0.96,15.55,99.84,99.84,entsoe.eu,false,
2024-01-04 15:00:00,Sweden,North Central Sweden,SE-SE2,0.88,15.35,99.86,99.86,entsoe.eu,false,
2024-01-04 16:00:00,Sweden,North Central Sweden,SE-SE2,0.84,15.26,99.87,99.87,entsoe.eu,false,
2024-01-04 17:00:00,Sweden,North Central Sweden,SE-SE2,0.81,15.14,99.87,99.87,entsoe.eu,false,
2024-01-04 18:00:00,Sweden,North Central Sweden,SE-SE2,0.85,15.21,99.86,99.86,entsoe.eu,false,
2024-01-04 19:00:00,Sweden,North Central Sweden,SE-SE2,0.84,15.19,99.86,99.86,entsoe.eu,false,
2024-01-04 20:00:00,Sweden,North Central Sweden,SE-SE2,0.76,14.99,99.88,99.88,entsoe.eu,false,
2024-01-04 21:00:00,Sweden,North Central Sweden,SE-SE2,0.64,14.66,99.91,99.91,entsoe.eu,false,
2024-01-04 22:00:00,Sweden,North Central Sweden,SE-SE2,0.81,15.07,99.87,99.87,entsoe.eu,false,
2024-01-04 23:00:00,Sweden,North Central Sweden,SE-SE2,0.77,15.49,99.89,99.89,entsoe.eu,false,
2024-01-05 00:00:00,Sweden,North Central Sweden,SE-SE2,0.96,16.3,99.86,99.86,entsoe.eu,false,
2024-01-05 01:00:00,Sweden,North Central Sweden,SE-SE2,0.96,16.43,99.86,99.86,entsoe.eu,false,
2024-01-05 02:00:00,Sweden,North Central Sweden,SE-SE2,0.92,16.45,99.87,99.87,entsoe.eu,false,
2024-01-05 03:00:00,Sweden,North Central Sweden,SE-SE2,0.89,16.33,99.88,99.88,entsoe.eu,false,
2024-01-05 04:00:00,Sweden,North Central Sweden,SE-SE2,0.85,16.07,99.88,99.88,entsoe.eu,false,
2024-01-05 05:00:00,Sweden,North Central Sweden,SE-SE2,0.67,14.98,99.91,99.91,entsoe.eu,false,
2024-01-05 06:00:00,Sweden,North Central Sweden,SE-SE2,0.6,14.9,99.93,99.93,entsoe.eu,false,
2024-01-05 07:00:00,Sweden,North Central Sweden,SE-SE2,0.55,14.62,99.94,99.94,entsoe.eu,false,
2024-01-05 08:00:00,Sweden,North Central Sweden,SE-SE2,0.58,14.65,99.93,99.93,entsoe.eu,false,
2024-01-05 09:00:00,Sweden,North Central Sweden,SE-SE2,0.62,14.76,99.92,99.92,entsoe.eu,false,
2024-01-05 10:00:00,Sweden,North Central Sweden,SE-SE2,0.7,14.99,99.9,99.9,entsoe.eu,false,
2024-01-05 11:00:00,Sweden,North Central Sweden,SE-SE2,0.57,14.88,99.94,99.94,entsoe.eu,false,
2024-01-05 12:00:00,Sweden,North Central Sweden,SE-SE2,0.52,14.62,99.95,99.95,entsoe.eu,false,
2024-01-05 13:00:00,Sweden,North Central Sweden,SE-SE2,0.56,14.45,99.93,99.93,entsoe.eu,false,
2024-01-05 14:00:00,Sweden,North Central Sweden,SE-SE2,0.62,14.66,99.92,99.92,entsoe.eu,false,
2024-01-05 15:00:00,Sweden,North Central Sweden,SE-SE2,0.66,14.93,99.91,99.91,entsoe.eu,false,
2024-01-05 16:00:00,Sweden,North Central Sweden,SE-SE2,0.77,15.75,99.9,99.9,entsoe.eu,false,
2024-01-05 17:00:00,Sweden,North Central Sweden,SE-SE2,0.81,15.85,99.89,99.89,entsoe.eu,false,
2024-01-05 18:00:00,Sweden,North Central Sweden,SE-SE2,0.99,16.2,99.85,99.85,entsoe.eu,false,
2024-01-05 19:00:00,Sweden,North Central Sweden,SE-SE2,1.04,16.49,99.85,99.85,entsoe.eu,false,
2024-01-05 20:00:00,Sweden,North Central Sweden,SE-SE2,1.22,16.8,99.8,99.8,entsoe.eu,false,
2024-01-05 21:00:00,Sweden,North Central Sweden,SE-SE2,1.28,17.04,99.79,99.79,entsoe.eu,false,
2024-01-05 22:00:00,Sweden,North Central Sweden,SE-SE2,1.32,17.34,99.79,99.79,entsoe.eu,false,
