Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-01-01 00:00:00,Sweden,South Sweden,SE-SE4,3.59,39.38,99.17,59.88,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 01:00:00,Sweden,South Sweden,SE-SE4,3.72,40.32,99.14,59.73,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 02:00:00,Sweden,South Sweden,SE-SE4,4.22,41.17,99.05,59.54,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 03:00:00,Sweden,South Sweden,SE-SE4,3.76,40.92,99.13,59.49,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 04:00:00,Sweden,South Sweden,SE-SE4,3.84,41.57,99.11,60.12,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 05:00:00,Sweden,South Sweden,SE-SE4,3.93,42.36,99.09,60.75,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 06:00:00,Sweden,South Sweden,SE-SE4,3.94,42.46,99.09,61.09,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 07:00:00,Sweden,South Sweden,SE-SE4,4.26,43.28,99.01,61.49,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 08:00:00,Sweden,South Sweden,SE-SE4,4.3,43.2,99.0,61.8,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 09:00:00,Sweden,South Sweden,SE-SE4,4.24,43.09,99.02,63.01,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 10:00:00,Sweden,South Sweden,SE-SE4,4.21,42.87,99.03,64.02,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 11:00:00,Sweden,South Sweden,SE-SE4,4.2,42.81,99.03,64.23,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 12:00:00,Sweden,South Sweden,SE-SE4,4.27,43.05,99.02,64.34,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 13:00:00,Sweden,South Sweden,SE-SE4,4.25,43.1,99.02,65.05,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 14:00:00,Sweden,South Sweden,SE-SE4,4.27,43.26,99.02,65.76,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 15:00:00,Sweden,South Sweden,SE-SE4,5.91,45.58,98.65,65.46,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 16:00:00,Sweden,South Sweden,SE-SE4,5.93,45.8,98.64,65.54,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 17:00:00,Sweden,South Sweden,SE-SE4,4.24,44.07,99.02,65.85,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 18:00:00,Sweden,South Sweden,SE-SE4,4.21,44.08,99.03,65.05,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 19:00:00,Sweden,South Sweden,SE-SE4,4.16,43.67,99.04,64.15,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 20:00:00,Sweden,South Sweden,SE-SE4,4.07,42.83,99.06,63.86,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 21:00:00,Sweden,South Sweden,SE-SE4,4.02,42.39,99.07,62.99,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 22:00:00,Sweden,South Sweden,SE-SE4,4.05,41.92,99.07,61.29,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 23:00:00,Sweden,South Sweden,SE-SE4,3.79,40.76,99.12,59.18,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 00:00:00,Sweden,South Sweden,SE-SE4,3.77,40.72,99.13,59.02,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 01:00:00,Sweden,South Sweden,SE-SE4,3.74,40.34,99.14,59.28,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 02:00:00,Sweden,South Sweden,SE-SE4,3.74,40.38,99.14,59.47,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 03:00:00,Sweden,South Sweden,SE-SE4,3.79,40.82,99.12,58.84,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 04:00:00,Sweden,South Sweden,SE-SE4,3.86,41.42,99.11,58.74,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 05:00:00,Sweden,South Sweden,SE-SE4,4.03,42.91,99.07,59.93,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 06:00:00,Sweden,South Sweden,SE-SE4,4.1,43.51,99.05,61.4,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-02 07:00:00,Sweden,South Sweden,SE-SE4,4.41,44.24,98.98,62.63,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
