Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2022-01-01 00:00:00,Italy,Central North Italy,IT-CNO,217.28,285.87,54.9,43.23,entsoe.eu,false,
2022-01-01 01:00:00,Italy,Central North Italy,IT-CNO,214.32,283.03,55.55,45.6,entsoe.eu,false,
2022-01-01 02:00:00,Italy,Central North Italy,IT-CNO,205.53,274.04,56.56,47.92,entsoe.eu,false,
2022-01-01 03:00:00,Italy,Central North Italy,IT-CNO,186.62,252.07,60.44,52.71,entsoe.eu,false,
2022-01-01 04:00:00,Italy,Central North Italy,IT-CNO,191.67,256.74,60.09,50.67,entsoe.eu,false,
2022-01-01 05:00:00,Italy,Central North Italy,IT-CNO,193.38,257.57,60.24,49.08,entsoe.eu,false,
2022-01-01 06:00:00,Italy,Central North Italy,IT-CNO,179.31,242.03,62.27,54.07,entsoe.eu,false,
2022-01-01 07:00:00,Italy,Central North Italy,IT-CNO,162.35,222.38,65.28,59.06,entsoe.eu,false,
2022-01-01 08:00:00,Italy,Central North Italy,IT-CNO,149.62,206.97,68.59,66.24,entsoe.eu,false,
2022-01-01 09:00:00,Italy,Central North Italy,IT-CNO,140.15,196.88,69.2,65.96,entsoe.eu,false,
2022-01-01 10:00:00,Italy,Central North Italy,IT-CNO,138.68,195.45,69.27,66.56,entsoe.eu,false,
2022-01-01 11:00:00,Italy,Central North Italy,IT-CNO,141.87,198.46,69.35,67.13,entsoe.eu,false,
2022-01-01 12:00:00,Italy,Central North Italy,IT-CNO,156.95,211.78,70.39,70.35,entsoe.eu,false,
2022-01-01 13:00:00,Italy,Central North Italy,IT-CNO,165.48,221.13,69.48,69.43,entsoe.eu,false,
2022-01-01 14:00:00,Italy,Central North Italy,IT-CNO,162.0,220.29,65.72,54.52,entsoe.eu,false,
2022-01-01 15:00:00,Italy,Central North Italy,IT-CNO,192.14,253.57,60.25,45.4,entsoe.eu,false,
2022-01-01 16:00:00,Italy,Central North Italy,IT-CNO,210.83,272.22,58.62,45.58,entsoe.eu,false,
2022-01-01 17:00:00,Italy,Central North Italy,IT-CNO,217.05,277.96,58.65,47.28,entsoe.eu,false,
2022-01-01 18:00:00,Italy,Central North Italy,IT-CNO,221.9,281.91,59.02,48.23,entsoe.eu,false,
2022-01-01 19:00:00,Italy,Central North Italy,IT-CNO,214.11,270.77,61.93,49.22,entsoe.eu,false,
2022-01-01 20:00:00,Italy,Central North Italy,IT-CNO,208.68,267.11,61.09,47.41,entsoe.eu,false,
2022-01-01 21:00:00,Italy,Central North Italy,IT-CNO,201.62,264.14,59.46,45.4,entsoe.eu,false,
2022-01-01 22:00:00,Italy,Central North Italy,IT-CNO,205.92,270.36,58.11,43.02,entsoe.eu,false,
2022-01-01 23:00:00,Italy,Central North Italy,IT-CNO,196.29,260.33,59.57,43.9,entsoe.eu,false,
2022-01-02 00:00:00,Italy,Central North Italy,IT-CNO,198.85,263.89,58.98,44.96,entsoe.eu,false,
2022-01-02 01:00:00,Italy,Central North Italy,IT-CNO,201.84,269.16,57.42,45.91,entsoe.eu,false,
2022-01-02 02:00:00,Italy,Central North Italy,IT-CNO,208.81,277.07,56.16,44.33,entsoe.eu,false,
