Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2023-01-01 00:00:00,Italy,Sardinia,IT-SAR,670.05,766.79,6.5,6.5,entsoe.eu,false,
2023-01-01 01:00:00,Italy,Sardinia,IT-SAR,670.05,766.79,6.5,6.5,entsoe.eu,false,
2023-01-01 02:00:00,Italy,Sardinia,IT-SAR,671.42,768.37,6.29,6.29,entsoe.eu,false,
2023-01-01 03:00:00,Italy,Sardinia,IT-SAR,677.55,775.17,5.49,5.49,entsoe.eu,false,
2023-01-01 04:00:00,Italy,Sardinia,IT-SAR,676.41,773.92,5.63,5.63,entsoe.eu,false,
2023-01-01 05:00:00,Italy,Sardinia,IT-SAR,675.27,772.67,5.77,5.77,entsoe.eu,false,
2023-01-01 06:00:00,Italy,Sardinia,IT-SAR,673.93,770.98,6.05,6.05,entsoe.eu,false,
2023-01-01 07:00:00,Italy,Sardinia,IT-SAR,637.95,731.14,10.98,10.98,entsoe.eu,false,
2023-01-01 08:00:00,Italy,Sardinia,IT-SAR,571.61,657.65,20.29,20.29,entsoe.eu,false,
2023-01-01 09:00:00,Italy,Sardinia,IT-SAR,549.24,632.96,23.38,23.38,entsoe.eu,false,
2023-01-01 10:00:00,Italy,Sardinia,IT-SAR,511.62,591.3,28.66,28.66,entsoe.eu,false,
2023-01-01 11:00:00,Italy,Sardinia,IT-SAR,515.13,589.42,30.64,30.64,entsoe.eu,false,
2023-01-01 12:00:00,Italy,Sardinia,IT-SAR,512.8,586.93,30.94,30.94,entsoe.eu,false,
2023-01-01 13:00:00,Italy,Sardinia,IT-SAR,523.58,598.77,29.47,29.47,entsoe.eu,false,
2023-01-01 14:00:00,Italy,Sardinia,IT-SAR,561.09,633.45,26.99,26.99,entsoe.eu,false,
2023-01-01 15:00:00,Italy,Sardinia,IT-SAR,624.99,716.19,12.95,12.95,entsoe.eu,false,
