Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2022-01-01 00:00:00,Italy,Central South Italy,IT-CSO,295.27,355.52,55.6,50.79,entsoe.eu,false,
2022-01-01 01:00:00,Italy,Central South Italy,IT-CSO,305.2,366.08,55.72,52.67,entsoe.eu,false,
2022-01-01 02:00:00,Italy,Central South Italy,IT-CSO,321.19,383.48,54.82,53.07,entsoe.eu,false,
2022-01-01 03:00:00,Italy,Central South Italy,IT-CSO,334.49,396.86,54.39,53.46,entsoe.eu,false,
2022-01-01 04:00:00,Italy,Central South Italy,IT-CSO,337.85,401.52,53.04,51.09,entsoe.eu,false,
2022-01-01 05:00:00,Italy,Central South Italy,IT-CSO,341.0,406.32,51.58,48.31,entsoe.eu,false,
2022-01-01 06:00:00,Italy,Central South Italy,IT-CSO,348.94,414.18,52.43,51.35,entsoe.eu,false,
2022-01-01 07:00:00,Italy,Central South Italy,IT-CSO,322.22,383.53,57.04,56.62,entsoe.eu,false,
2022-01-01 08:00:00,Italy,Central South Italy,IT-CSO,276.91,334.67,62.74,62.58,entsoe.eu,false,
2022-01-01 09:00:00,Italy,Central South Italy,IT-CSO,232.28,287.31,67.09,66.93,entsoe.eu,false,
2022-01-01 10:00:00,Italy,Central South Italy,IT-CSO,221.46,275.69,67.85,67.79,entsoe.eu,false,
2022-01-01 11:00:00,Italy,Central South Italy,IT-CSO,218.38,271.14,68.88,68.79,entsoe.eu,false,
2022-01-01 12:00:00,Italy,Central South Italy,IT-CSO,214.72,267.97,68.83,68.69,entsoe.eu,false,
2022-01-01 13:00:00,Italy,Central South Italy,IT-CSO,230.05,285.36,66.53,66.41,entsoe.eu,false,
2022-01-01 14:00:00,Italy,Central South Italy,IT-CSO,264.52,325.33,60.43,59.99,entsoe.eu,false,
2022-01-01 15:00:00,Italy,Central South Italy,IT-CSO,266.35,328.58,57.57,53.42,entsoe.eu,false,
2022-01-01 16:00:00,Italy,Central South Italy,IT-CSO,258.44,320.2,57.5,52.71,entsoe.eu,false,
2022-01-01 17:00:00,Italy,Central South Italy,IT-CSO,271.43,335.09,55.66,51.71,entsoe.eu,false,
2022-01-01 18:00:00,Italy,Central South Italy,IT-CSO,270.51,332.79,56.72,52.78,entsoe.eu,false,
2022-01-01 19:00:00,Italy,Central South Italy,IT-CSO,267.44,324.58,59.79,54.11,entsoe.eu,false,
2022-01-01 20:00:00,Italy,Central South Italy,IT-CSO,268.49,329.83,57.13,50.78,entsoe.eu,false,
2022-01-01 21:00:00,Italy,Central South Italy,IT-CSO,283.97,347.26,55.26,49.74,entsoe.eu,false,
2022-01-01 22:00:00,Italy,Central South Italy,IT-CSO,278.15,344.29,54.0,46.9,entsoe.eu,false,
2022-01-01 23:00:00,Italy,Central South Italy,IT-CSO,291.77,358.58,52.81,46.73,entsoe.eu,false,
2022-01-02 00:00:00,Italy,Central South Italy,IT-CSO,316.96,385.84,49.69,44.38,entsoe.eu,false,
2022-01-02 01:00:00,Italy,Central South Italy,IT-CSO,343.59,417.45,45.64,42.37,entsoe.eu,false,
2022-01-02 02:00:00,Italy,Central South Italy,IT-CSO,336.34,409.31,46.32,42.32,entsoe.eu,false,
2022-01-02 03:00:00,Italy,Central South Italy,IT-CSO,330.26,403.28,47.09,42.69,entsoe.eu,false,
2022-01-02 04:00:00,Italy,Central South Italy,IT-CSO,323.51,396.1,47.54,42.65,entsoe.eu,false,
2022-01-02 05:00:00,Italy,Central South Italy,IT-CSO,302.03,371.24,49.87,43.56,entsoe.eu,false,
2022-01-02 06:00:00,Italy,Central South Italy,IT-CSO,287.78,354.29,51.46,44.61,entsoe.eu,false,
2022-01-02 07:00:00,Italy,Central South Italy,IT-CSO,269.72,328.91,57.77,51.32,entsoe.eu,false,
2022-01-02 08:00:00,Italy,Central South Italy,IT-CSO,262.76,320.05,60.36,55.38,entsoe.eu,false,
2022-01-02 09:00:00,Italy,Central South Italy,IT-CSO,247.56,306.92,61.33,58.19,entsoe.eu,false,
2022-01-02 10:00:00,Italy,Central South Italy,IT-CSO,236.69,294.49,63.45,61.55,entsoe.eu,false,
2022-01-02 11:00:00,Italy,Central South Italy,IT-CSO,226.56,282.61,64.81,62.85,entsoe.eu,false,
2022-01-02 12:00:00,Italy,Central South Italy,IT-CSO,225.35,281.32,65.17,63.9,entsoe.eu,false,
2022-01-02 13:00:00,Italy,Central South Italy,IT-CSO,232.46,289.51,63.94,62.22,entsoe.eu,false,
2022-01-02 14:00:00,Italy,Central South Italy,IT-CSO,242.55,303.29,59.81,56.06,entsoe.eu,false,
2022-01-02 15:00:00,Italy,Central South Italy,IT-CSO,245.61,307.84,57.46,53.31,entsoe.eu,false,
2022-01-02 16:00:00,Italy,Central South Italy,IT-CSO,248.65,305.69,60.4,57.24,entsoe.eu,false,
2022-01-02 17:00:00,Italy,Central South Italy,IT-CSO,252.97,311.44,59.44,57.5,entsoe.eu,false,
2022-01-02 18:00:00,Italy,Central South Italy,IT-CSO,254.78,314.01,58.7,57.41,entsoe.eu,false,
2022-01-02 19:00:00,Italy,Central South Italy,IT-CSO,238.93,298.92,58.9,57.55,entsoe.eu,false,
2022-01-02 20:00:00,Italy,Central South Italy,IT-CSO,244.57,304.4,58.38,57.49,entsoe.eu,false,
2022-01-02 21:00:00,Italy,Central South Italy,IT-CSO,237.83,295.03,61.15,59.05,entsoe.eu,false,
2022-01-02 22:00:00,Italy,Central South Italy,IT-CSO,239.97,296.47,61.37,59.5,entsoe.eu,false,
2022-01-02 23:00:00,Italy,Central South Italy,IT-CSO,265.09,320.38,60.19,59.55,entsoe.eu,false,
2022-01-03 00:00:00,Italy,Central South Italy,IT-CSO,284.44,342.32,57.53,57.45,entsoe.eu,false,
2022-01-03 01:00:00,Italy,Central South Italy,IT-CSO,285.55,345.08,56.34,56.19,entsoe.eu,false,
2022-01-03 02:00:00,Italy,Central South Italy,IT-CSO,296.03,354.82,55.88,55.75,entsoe.eu,false,
2022-01-03 03:00:00,Italy,Central South Italy,IT-CSO,303.78,362.71,54.84,54.71,entsoe.eu,false,
2022-01-03 04:00:00,Italy,Central South Italy,IT-CSO,311.06,369.8,55.01,54.88,entsoe.eu,false,
2022-01-03 05:00:00,Italy,Central South Italy,IT-CSO,325.0,386.14,52.51,52.1,entsoe.eu,false,
2022-01-03 06:00:00,Italy,Central South Italy,IT-CSO,331.54,395.02,50.69,50.63,entsoe.eu,false,
2022-01-03 07:00:00,Italy,Central South Italy,IT-CSO,319.16,382.8,51.48,51.39,entsoe.eu,false,
2022-01-03 08:00:00,Italy,Central South Italy,IT-CSO,306.04,369.6,52.73,52.65,entsoe.eu,false,
2022-01-03 09:00:00,Italy,Central South Italy,IT-CSO,297.28,360.53,53.82,53.73,entsoe.eu,false,
2022-01-03 10:00:00,Italy,Central South Italy,IT-CSO,287.99,351.42,53.88,53.79,entsoe.eu,false,
2022-01-03 11:00:00,Italy,Central South Italy,IT-CSO,297.29,361.46,52.82,52.74,entsoe.eu,false,
2022-01-03 12:00:00,Italy,Central South Italy,IT-CSO,294.09,358.13,53.04,52.98,entsoe.eu,false,
2022-01-03 13:00:00,Italy,Central South Italy,IT-CSO,310.14,376.54,50.27,50.19,entsoe.eu,false,
2022-01-03 14:00:00,Italy,Central South Italy,IT-CSO,342.83,414.85,44.04,43.95,entsoe.eu,false,
2022-01-03 15:00:00,Italy,Central South Italy,IT-CSO,364.45,440.63,39.18,39.11,entsoe.eu,false,
2022-01-03 16:00:00,Italy,Central South Italy,IT-CSO,351.25,426.82,40.26,39.92,entsoe.eu,false,
2022-01-03 17:00:00,Italy,Central South Italy,IT-CSO,344.36,418.76,41.41,40.98,entsoe.eu,false,
2022-01-03 18:00:00,Italy,Central South Italy,IT-CSO,350.24,425.06,40.78,40.01,entsoe.eu,false,
2022-01-03 19:00:00,Italy,Central South Italy,IT-CSO,353.6,427.92,41.18,40.88,entsoe.eu,false,
2022-01-03 20:00:00,Italy,Central South Italy,IT-CSO,348.13,417.99,44.91,43.6,entsoe.eu,false,
