Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-01-01 00:00:00,Sweden,North Sweden,SE-SE1,0.88,16.07,99.83,99.83,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 01:00:00,Sweden,North Sweden,SE-SE1,0.85,16.15,99.84,99.84,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 02:00:00,Sweden,North Sweden,SE-SE1,0.88,16.18,99.83,99.83,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 03:00:00,Sweden,North Sweden,SE-SE1,0.78,15.99,99.85,99.85,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 04:00:00,Sweden,North Sweden,SE-SE1,0.88,15.97,99.83,99.83,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 05:00:00,Sweden,North Sweden,SE-SE1,0.78,15.66,99.85,99.85,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 06:00:00,Sweden,North Sweden,SE-SE1,0.73,15.46,99.86,99.86,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 07:00:00,Sweden,North Sweden,SE-SE1,0.72,15.32,99.86,99.86,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 08:00:00,Sweden,North Sweden,SE-SE1,0.7,15.22,99.87,99.87,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 09:00:00,Sweden,North Sweden,SE-SE1,0.73,15.24,99.86,99.86,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
2021-01-01 10:00:00,Sweden,North Sweden,SE-SE1,0.65,15.04,99.87,99.87,Electricity Maps Estimation,true,ESTIMATED_FORECASTS_HIERARCHY
