Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-01-01 00:00:00,Sweden,South Sweden,SE-SE4,145.44,189.25,82.8,82.28,entsoe.eu,false,
2024-01-01 01:00:00,Sweden,South Sweden,SE-SE4,146.91,191.55,82.53,82.09,entsoe.eu,false,
2024-01-01 02:00:00,Sweden,South Sweden,SE-SE4,150.88,196.07,82.0,81.62,entsoe.eu,false,
2024-01-01 03:00:00,Sweden,South Sweden,SE-SE4,153.34,199.21,81.68,81.31,entsoe.eu,false,
2024-01-01 04:00:00,Sweden,South Sweden,SE-SE4,156.98,204.01,81.18,80.82,entsoe.eu,false,
2024-01-01 05:00:00,Sweden,South Sweden,SE-SE4,163.17,211.66,80.46,79.97,entsoe.eu,false,
2024-01-01 06:00:00,Sweden,South Sweden,SE-SE4,167.06,216.49,79.99,79.65,entsoe.eu,false,
2024-01-01 07:00:00,Sweden,South Sweden,SE-SE4,167.02,217.15,79.97,79.56,entsoe.eu,false,
2024-01-01 08:00:00,Sweden,South Sweden,SE-SE4,167.14,218.49,80.0,79.67,entsoe.eu,false,
2024-01-01 09:00:00,Sweden,South Sweden,SE-SE4,167.26,218.43,80.54,80.33,entsoe.eu,false,
2024-01-01 10:00:00,Sweden,South Sweden,SE-SE4,162.95,212.6,81.47,80.93,entsoe.eu,false,
2024-01-01 11:00:00,Sweden,South Sweden,SE-SE4,124.23,169.88,85.84,82.02,entsoe.eu,false,
2024-01-01 12:00:00,Sweden,South Sweden,SE-SE4,140.35,181.41,85.0,78.57,entsoe.eu,false,
2024-01-01 13:00:00,Sweden,South Sweden,SE-SE4,56.36,91.85,93.74,80.36,entsoe.eu,false,
2024-01-01 14:00:00,Sweden,South Sweden,SE-SE4,24.56,57.3,97.1,81.22,entsoe.eu,false,
2024-01-01 15:00:00,Sweden,South Sweden,SE-SE4,32.85,68.61,95.9,80.64,entsoe.eu,false,
2024-01-01 16:00:00,Sweden,South Sweden,SE-SE4,29.41,62.36,96.56,80.41,entsoe.eu,false,
